,DOW JONES U.S SELECT AERO DEF INDEX SWAP,DOW JONES U.S SELECT AERO DEF INDEX SWAP,DOW JONES U.S. SELECT AERO & DEF INDEX SWAP,DOW JONES U.S SELECT AERO DEF INDEX SWAP,DOW JONES U.S SELECT AERO DEF INDEX SWAP,RTX,BA,DREYFUS GOVT CASH MGMT,DREYFUS GOVT CASH MGMT,BANK OF NEW YORK CASH RESERVE,LMT,LHX,TDY,NOC,TDG,GD,TXT,HWM,AXON,GOLDMAN FINL SQ TRSRY INST 506,HEI.A,HII,GOLDMAN FINL SQ TRSRY INST 506,SPCE,HEI,BWXT,HXL,CW,ROLL,SPR,MRCY,AJRD,KTOS,MAXR,MOG/A,AVAV,SWBI,RGR,AIR,TGI,KAMN,PSN,PAE,GOLDMAN FINL SQ TRSRY INST 506,NPK,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,DREYFUS GOVT CASH MGMT,SUM
07/09/2021,17.72,14.95,14.18,13.11,8.85,4.43,4.43,3.57,2.07,1.35,1.29,1.07,1.07,1.04,1.04,1.03,0.95,0.82,0.71,0.64,0.58,0.52,0.51,0.38,0.37,0.35,0.32,0.31,0.31,0.3,0.23,0.22,0.22,0.17,0.15,0.14,0.1,0.09,0.08,0.08,0.08,0.06,0.03,0.03,0.03,0.01,0.01,0.0,100.0
