,Us Dollars,SLGN,CPE,EVR,UCBI,HOMB,ONB,MTX,COKE,FFBC,SBSI,EGBN,NWBI,GEF,FIBK,UBSI,BCPC,FHI,BRKL,MLI,NPO,MCY,TTEC,HOPE,FMBI,CHCO,JBSS,VMI,WIRE,JJSF,UFPI,BCC,IRT,MTRN,CC,CMC,EXLS,KFY,FDP,VIAV,SNX,PFS,MHO,RAVN,RBC,LGIH,DDS,CCO,OLN,ALG,WOR,AEL,PCH,SCU,ESE,CNXC,MGLN,EIG,ADC,RMBS,ELY,SPXC,EPC,IOSP,X,TTMI,HUBG,TNC,AMCX,MTH,HTH,WABC,FOXF,BDN,INVA,AMN,WMK,NNI,MGEE,EXPO,KLIC,SFM,NFG,VRNT,CAR,SM,VICR,PDM,OMCL,AAN,PDCE,FIX,BRC,BFS,WERN,BKD,QTS,SANM,NUS,AKR,EPAC,BRKS,IPAR,THC,NWE,UTHR,AAON,SJI,AMSF,RPT,UE,JW.A,STC,TSE,CTS,HSKA,MDRX,POWI,ALE,THRM,ERF.TO,PZZA,OII,CW,BLKB,TPH,APAM,CTRE,COLB,CVA,AEIS,VSH,PTEN,ENV,ENSG,HL,STBA,SYNA,MANT,KRG,DAN,CFFN,RH,TMHC,MLHR,AMKR,DLX,AIR,OPI,MXL,HTLD,CXP,SEAS,CEQP,IRDM,ALGT,FOR,TGI,CRS,OXM,NSP,ASTE,ABM,ECPG,WDFC,SHOO,NEP,CLI,BLDR,LMNX,ACHC,SUPN,INGN,ATI,GTLS,SAIA,SMTC,BLD,CXW,SUN,SBH,VG,BHE,SMCI,SKT,IRWD,CRUS,HCSG,CRY,DRH,NEOG,ITGR,RLJ,VREX,LNTH,JBT,XHR,ENLC,FBC,QLYS,COOP,SPH,CCOI,GPI,PRAA,WD,RCII,LAD,SIVB,MYGN,CRVL,ECOL,CGNT,RARE,OSUR,NWN,TEX,MSTR,TBPH,DSPG,OTTR,WWW,IDCC,WTS,MATX,PRFT,SIMO,KMT,DRQ,PAHC,PCRX,MNRO,BKH,OI,CWEN,WGO,SPSC,MD,RGR,TRN,ATGE,ANGO,HNI,WCC,TVTY,PLCE,BKE,TNET,NBTB,CAL,STL,ORA,XPER,VVV,GVA,SFNC,OIS,FEYE,AXL,FCFS,MWA,REV,GWB,PBH,WING,CENT,GNW,IBP,TUP,UNIT,PATK,SAFT,CBU,PRDO,KRA,LNN,PACW,POLY,HLX,CNS,FELE,DIOD,MUSA,OZK,ENTA,ONTO,SMP,RHP,ATNI,PRA,PLUS,ARGO,DBI,TR,EGHT,LPSN,CSOD,GCP,BXS,DY,CHRS,LZB,CVLT,TEN,AUB,SWN,KWR,ASB,USCR,PRLB,STMP,SSD,CVBF,FBP,DK,AMWD,VECO,FULT,RXN,HAIN,NBHC,OGS,KBH,DIN,WSBC,CBT,FI,n/a,NEWR,GEO,BDC,IBOC,KW,QNST,CROX,SSP,AWR,DDD,INOV,AAT,CATY,SCHL,AMRX,TCBI,CSGS,CVCO,UFCS,NTUS,PRG,FCPT,GDOT,AX,VC,JOE,URBN,WTFC,EXP,BANR,SVC,SKYW,SNBR,TOWN,ABCB,KN,GTY,CEVA,RAMP,OUT,SFBS,HWC,AVAV,EPAY,DHC,TRMK,WAFD,LPX,SIGI,TMP,RNST,GPRO,BGS,CLF,SAFM,VNOM,GES,KALU,EBIX,ARLP,IRBT,FUL,CNO,MEI,AVNT,GATX,HMN,FN,CALM,LXP,KBR,BMI,CBB,UNF,WRE,OSIS,UFS,SYKE,CNK,GFF,BJRI,INN,TXRH,LGND,COHU,FSS,HI,SPOK,SAGE,MATW,KOS,MMSI,CAKE,NP,ROIC,PSB,ICUI,HALO,SXT,AERI,WBT,MOG.A,PLXS,HLI,PRGS,PEB,MRTN,SAH,SABR,NBR,THO,BLUE,GBCI,HIBB,ZUMZ,WBS,ENVA,FSLR,WEX,EWBC,CONE,BIG,OLLI,HSC,PB,OAS,TILE,ANDE,SEM,MSA,FNB,INT,ASIX,AGCO,CYTK,SNV,STLD,HFC,CBSH,FHN,MTZ,FFIN,FCF,CNSL,ENR,CDE,CUBI,RS,NYCB,OSK,CFR,CMP,EBS,CACI,NEU,AIT,MDU,UMPQ,TDS,UMBF,CR,TKR,ROLL,KNX,FORR,GHC,VLY,SRPT,LOPE,FLO,DORM,CASY,HIW,INGR,VAC,ROG,B,ABG,ENS,POST,DEI,TTC,SON,CYH,ROCK,NJR,PNFP,AJRD,HQY,VSAT,SR,HELE,PII,HAE,LANC,CUZ,HE,RGA,IVR,VVI,NCR,GCI,MTG,NGVT,LW,WWD,WWE,TBI,HZO,VRTV,DFIN,UGI,KMPR,OMI,ATO,GNTX,ACC,OFC,SWX,SXI,AIN,FAF,SF,AFG,MYRG,PRI,EGP,THG,FCN,SCI,NYT,Y,ARW,TTEK,RRX,SCSC,ATR,JBL,CCSI,FR,STAG,NNN,PGTI,REXR,SAIC,HLIT,CRI,RPM,CSL,LECO,WOLF,BC,MANH,AMED,WRLD,SEIC,WSO,DAR,RLI,LSTR,GPRE,FWRD,SLAB,DOC,MPW,FARO,BCO,LFUS,TREE,NTCT,IPGP,AWI,SUM
07/09/2021,1.01,0.72,0.62,0.61,0.59,0.58,0.58,0.56,0.56,0.55,0.55,0.53,0.52,0.52,0.52,0.52,0.51,0.51,0.5,0.5,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.97
07/12/2021,0.81,0.74,0.59,0.6,0.58,0.57,0.57,0.57,0.57,0.55,0.54,0.52,0.53,0.53,0.54,0.51,0.53,0.5,0.49,0.49,0.49,0.48,0.49,0.47,0.47,0.48,0.48,0.47,0.46,0.48,0.47,0.48,0.49,0.45,0.45,0.47,0.48,0.45,0.45,0.45,0.45,0.44,0.44,0.46,0.44,0.45,0.45,0.45,0.43,0.43,0.43,0.42,0.44,0.4,0.42,0.42,0.43,0.41,0.43,0.41,0.41,0.42,0.41,0.41,0.39,0.41,0.4,0.4,0.36,0.39,0.39,0.39,0.4,0.39,0.4,0.4,0.4,0.39,0.4,0.39,0.34,0.4,0.39,0.38,0.35,0.35,0.38,0.38,0.39,0.36,0.36,0.38,0.37,0.37,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.35,0.35,0.36,0.36,0.35,0.35,0.36,0.36,0.35,0.36,0.35,0.34,0.37,0.33,0.36,0.35,0.34,0.35,0.35,0.33,0.35,0.35,0.35,0.31,0.35,0.35,0.33,0.34,0.34,0.35,0.34,0.33,0.34,0.35,0.32,0.34,0.33,0.31,0.34,0.34,0.34,0.34,0.33,0.32,0.33,0.34,0.33,0.33,0.32,0.33,0.33,0.33,0.32,0.32,0.33,0.34,0.31,0.32,0.32,0.31,0.32,0.32,0.3,0.34,0.33,0.32,0.31,0.3,0.3,0.32,0.32,0.3,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.29,0.31,0.3,0.0,0.29,0.3,0.0,0.0,0.0,0.29,0.31,0.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1
07/13/2021,0.81,0.74,0.59,0.6,0.58,0.57,0.57,0.57,0.57,0.55,0.54,0.52,0.53,0.53,0.54,0.51,0.53,0.5,0.49,0.49,0.49,0.48,0.49,0.47,0.47,0.48,0.48,0.47,0.46,0.48,0.47,0.48,0.49,0.45,0.45,0.47,0.48,0.45,0.45,0.45,0.45,0.44,0.44,0.46,0.44,0.45,0.45,0.45,0.43,0.43,0.43,0.42,0.44,0.4,0.42,0.42,0.43,0.41,0.43,0.41,0.41,0.42,0.41,0.41,0.39,0.41,0.4,0.4,0.36,0.39,0.39,0.39,0.4,0.39,0.4,0.4,0.4,0.39,0.4,0.39,0.34,0.4,0.39,0.38,0.35,0.35,0.38,0.38,0.39,0.36,0.36,0.38,0.37,0.37,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.35,0.35,0.36,0.36,0.35,0.35,0.36,0.36,0.35,0.36,0.35,0.34,0.37,0.33,0.36,0.35,0.34,0.35,0.35,0.33,0.35,0.35,0.35,0.31,0.35,0.35,0.33,0.34,0.34,0.35,0.34,0.33,0.34,0.35,0.32,0.34,0.33,0.31,0.34,0.34,0.34,0.34,0.33,0.32,0.33,0.34,0.33,0.33,0.32,0.33,0.33,0.33,0.32,0.32,0.33,0.34,0.31,0.32,0.32,0.31,0.32,0.32,0.3,0.34,0.33,0.32,0.31,0.3,0.3,0.32,0.32,0.3,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.29,0.31,0.3,0.0,0.29,0.3,0.0,0.0,0.0,0.29,0.31,0.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1
07/14/2021,0.79,0.74,0.6,0.58,0.59,0.58,0.58,0.57,0.56,0.56,0.55,0.53,0.52,0.53,0.54,0.51,0.52,0.5,0.5,0.49,0.49,0.47,0.48,0.48,0.48,0.48,0.49,0.48,0.46,0.47,0.47,0.48,0.49,0.46,0.46,0.47,0.47,0.45,0.45,0.45,0.45,0.44,0.43,0.45,0.45,0.44,0.45,0.45,0.43,0.42,0.44,0.42,0.43,0.41,0.43,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.4,0.41,0.41,0.4,0.4,0.39,0.37,0.39,0.39,0.39,0.4,0.39,0.39,0.39,0.39,0.38,0.4,0.39,0.35,0.4,0.39,0.38,0.36,0.36,0.38,0.38,0.38,0.36,0.36,0.38,0.37,0.37,0.37,0.38,0.37,0.37,0.37,0.36,0.37,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.36,0.36,0.35,0.37,0.35,0.35,0.35,0.35,0.34,0.37,0.34,0.36,0.35,0.33,0.35,0.35,0.34,0.35,0.34,0.35,0.32,0.35,0.34,0.33,0.34,0.34,0.35,0.34,0.33,0.34,0.35,0.32,0.33,0.34,0.32,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.33,0.32,0.33,0.34,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.32,0.31,0.32,0.31,0.29,0.34,0.33,0.32,0.31,0.3,0.3,0.31,0.31,0.3,0.31,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.29,0.0,0.0,0.0,0.0,0.29,0.29,0.29,0.3,0.3,0.29,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
