,003690.KS,NTES,QCOM,MTS.AX,2313.HK,TSM,018880.KS,033780.KS,823.HK,JBH.AX,2383.TW,C38U.SI,TECHM.NS,D05.SI,M4B.,PBBANK.KL,AFL,CTD.AX,8464.TW,SHL.AX,1193.HK,1234.HK,2388.HK,002032.SZ,939.HK,A17U.SI,600887.SS,867.HK,TISCO/F.BK,688.HK,3008.TW,2317.TW,FENER.IS,3034.TW,2318.HK,002572.SZ,FENER.IS,Us Dollars,SUM
07/09/2021,3.13,3.12,3.11,3.05,3.04,2.97,2.96,2.95,2.94,2.93,2.92,2.92,2.9,2.89,2.88,2.87,2.85,2.82,2.81,2.75,2.74,2.74,2.7,2.68,2.67,2.67,2.67,2.64,2.63,2.62,2.56,2.55,2.44,2.41,2.32,2.04,0.3,-0.21,99.98
