,DOW JONES U.S. SELECT HOME BUILDERS INDEX SWAP,DOW JONES U.S. SELECT HOME BUILDERS INDEX SWAP,DOW JONES U.S. SELECT HOME BUILDERS INDEX SWAP,DOW JONES U.S. SELECT HOME BUILDERS INDEX SWAP,DREYFUS GOVT CASH MGMT,BANK OF NEW YORK CASH RESERVE,DHI,LEN,NVR,GOLDMAN FINL SQ TRSRY INST 506,PHM,DOW JONES U.S. SELECT HOME BUILDERS INDEX SWAP,HD,LOW,SHW,TOL,BLD,MAS,FBHS,KBH,LGIH,MTH,TREX,LII,FND,MHK,TMHC,OC,SKY,WSO,MDC,IBP,BLDR,TPH,LEG,CVCO,CCS,LPX,EXP,AZEK,MHO,SSD,UFPI,LEN.B,GRBK,DOOR,BECN,JELD,BZH,AMWD,PGTI,ETH,LL,NX,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FS GOVT INST,DREYFUS GOVT CASH MGMT,SUM
07/09/2021,23.84,16.21,13.37,12.16,6.09,5.23,2.92,2.7,1.74,1.45,1.4,1.33,0.95,0.94,0.91,0.63,0.61,0.43,0.39,0.35,0.35,0.34,0.34,0.34,0.33,0.33,0.32,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.19,0.19,0.18,0.17,0.17,0.16,0.16,0.14,0.13,0.12,0.11,0.08,0.08,0.06,0.05,0.04,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
