,MRK,HD,AMGN,TXN,BLK,PEP,AVGO,PFE,CSCO,VZ,KO,MMM,IBM,LMT,MO,ADP,USB,ITW,EMR,NEM,TROW,KMB,PRU,ALL,CMI,PAYX,VLO,FAST,FITB,BBY,OKE,NTRS,IP,HIG,TSN,HBAN,KEY,RF,MTB,GPC,AMCR,CINF,OMC,K,PFG,WHR,APO,IPG,FNF,HAS,STLD,SNA,CMA,FHN,WU,WSO,ZION,BEN,OGN,LEG,JHG,SON,SNV,EVR,UNM,LAZ,OZK,WBS,FLO,CHG.BK,MSM,BOH,FHI,CHG.BK,CATY,NUS,CVBF,IBOC,BGS,MGRC,CNS,BANR,HNI,MCY,NWBI,RGR,FCF,CHG.BK,SWM,EIG,STBA,CHCO,BANF,SAFT,SYBT,PFC,HFWA,NP,AGM,SRCE,PETS,CHG.BK,EBF,CASS,SUM
07/09/2021,4.26,4.22,4.17,4.14,4.12,4.09,4.05,4.01,3.98,3.97,3.92,3.78,3.73,3.07,2.88,2.82,2.57,2.12,1.91,1.66,1.51,1.48,1.34,1.32,1.17,1.14,1.04,0.99,0.89,0.87,0.83,0.79,0.79,0.73,0.71,0.69,0.66,0.64,0.61,0.61,0.59,0.58,0.57,0.53,0.52,0.46,0.44,0.42,0.42,0.4,0.4,0.4,0.33,0.31,0.31,0.31,0.29,0.28,0.25,0.22,0.22,0.22,0.21,0.2,0.19,0.17,0.17,0.16,0.16,0.15,0.14,0.11,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,100.03
