,ENB.TO,UNP,9020.T,IBE.MC,CSX,NSC,CNR.TO,ENEL.MI,NG.L,9022.T,TRP.TO,DUK,KSU,9021.T,2.HK,SO,D,AZJ.AX,EOAN.DE,ENGI.PA,CHG.BK,EDP.LS,AEP,XEL,WMB,KMI,VPK.AS,9001.T,PEG,SSE.L,TRN.MI,ALX.AX,ATL.MI,SRG.MI,SVT.L,EXC,REE.MC,VIE.PA,6.HK,FTS.TO,SRE,TENAGA.KL,9009.T,UU.L,ELE.MC,WEC,ED,OKE,PPL.TO,APA.AX,9502.T,144.HK,AEE,ETR,NTGY.MC,177.HK,9531.T,ICT.PM,ENG.MC,PINFRA.MX,DTE,EMA.TO,9006.T,ETL.PA,EIX,PPL,PNN.L,CEZ.PR,SEV.PA,FE,1038.HK,ENAV.MI,015760.KS,ATO,AQN.TO,9503.T,SESG.PA,CEN.NZ,152.HK,IG.MI,SKI.AX,1199.HK,CCRO3.SA,NI,9506.T,PNW,TAEE11.SA,EVRG,AST.AX,EQTL3.SA,H.TO,576.HK,2638.HK,9508.T,1052.HK,270.HK,9504.T,ENELAM.SN,9501.T,NPI.TO,DTM WI,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,5.17,5.07,4.84,4.78,4.68,4.63,4.56,4.17,3.88,3.25,3.1,2.33,1.63,1.58,1.57,1.48,1.42,1.3,1.29,1.23,1.22,1.22,1.16,1.1,1.03,1.02,1.01,0.97,0.92,0.9,0.86,0.78,0.74,0.7,0.67,0.67,0.67,0.63,0.63,0.63,0.62,0.59,0.59,0.59,0.59,0.58,0.57,0.56,0.56,0.51,0.49,0.49,0.47,0.47,0.45,0.45,0.45,0.45,0.43,0.42,0.41,0.35,0.35,0.34,0.33,0.33,0.33,0.32,0.31,0.31,0.3,0.3,0.28,0.28,0.28,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.19,0.19,0.19,0.18,0.17,0.16,0.16,0.15,0.08,0.03,0.03,0.0,0.0,0.0,0.0,-0.03,100.03
