,AAPL,MSFT,AMZN,GOOGL,GOOG,JPM,JNJ,005930.KS,NESN.SW,PG,ROG.SW,XOM,INTC,7203.T,NOVN.SW,PFE,ABT,KO,MC.PA,PEP,NKE,CVX,MRK,WMT,TXN,MCD,AZN.L,ULVR.L,PM,HON,BMY,C,MS,RTX,6758.T,SIE.DE,GS,AMT,IBM,HSBA.L,SAN.PA,CAT,MMM,GE,DGE.L,TTE.PA,BHP.AX,OR.PA,ALV.DE,GSK.L,RIO.L,SU.PA,BP.L,RDSA.AS,RYDBF,MMC,DAI.DE,BAS.DE,8306.T,CL,DTE.DE,ABBN.SW,SAN.MC,BAYN.DE,UBSG.SW,EMR,F,7267.T,AAL.L,AON,CS.PA,INGA.AS,PRU.L,JCI,NG.L,KMB,PHIA.AS,VOD.L,BBVA.MC,DD,MUV2.DE,BARC.L,3382.T,HPQ,SGO.PA,XTSLA,VIV.PA,5108.T,6752.T,RWE.DE,CSGN.SW,EOAN.DE,SREN.SW,DBK.DE,7751.T,ENGI.PA,GLE.PA,ORA.PA,TEF.MC,AV.L,REP.MC,STAN.L,7201.T,RO.SW,CHF,KRW,GBP,HBCFT,USD,AUD,HBCFT,HBCFT,JPY,SEK,VGU1,ESU1,Z U1,GBP,EUR,JPY,SUM
07/09/2021,12.19,11.44,8.62,4.15,4.04,2.54,2.42,2.02,1.97,1.82,1.47,1.42,1.24,1.24,1.24,1.2,1.16,1.14,1.14,1.13,1.12,1.1,1.08,1.05,0.97,0.95,0.87,0.85,0.84,0.83,0.81,0.77,0.73,0.71,0.7,0.69,0.69,0.69,0.68,0.65,0.64,0.64,0.62,0.62,0.61,0.61,0.59,0.58,0.57,0.54,0.48,0.47,0.47,0.45,0.4,0.4,0.4,0.39,0.39,0.38,0.37,0.36,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.27,0.27,0.25,0.24,0.24,0.23,0.22,0.21,0.21,0.21,0.2,0.19,0.17,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.09,0.09,0.07,0.06,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
