,XTSLA,GME,M,PDCE,REZI,SIG,FHB,PPBI,NSIT,BKU,HP,ABG,BBBY,ABCB,SJI,ABM,ANF,AVA,SFNC,UFS,IBTX,SM,AGO,ISBC,ATI,ONB,CPE,GPI,PBH,OI,SITC,AEL,SANM,ADC,SBH,MYGN,ODP,RPAI,UCBI,DDD,BDN,COLB,B,EPC,HUBG,CADE,BCC,MGLN,LXP,UFPI,BLMN,KFY,SEM,TSE,IDCC,MTDR,SKYW,SYKE,ITRI,RLGY,MNRO,ROIC,XHR,PMT,AJRD,WRE,SHOO,DRH,ARI,FFBC,FBP,GMS,CORE,FMBI,NPO,RNST,AAT,KALU,AMCX,LNTH,ATGE,KRG,KN,CRS,GVA,SVC,HNI,PLAY,AAWW,ITGR,CBU,DLX,KLIC,WSFS,GNL,CNMD,AKR,ROG,PTEN,RRC,SMPL,AMN,FLOW,MTOR,MHO,WWW,JBT,NYMT,MDP,FUL,BRC,SBCF,BANR,OXM,UNF,NWN,PFS,EGBN,MD,HSC,ALGT,CAKE,GNW,RMBS,NWBI,VBTX,OII,HOPE,OMI,WIRE,ARNC,CLI,HTH,MOG.A,SWN,JJSF,KTB,TWO,ECPG,ARCB,AWR,GIII,CVBF,UVV,STAR,WTS,PLCE,OPI,MLI,HMN,TTMI,KAMN,PBF,STC,ALEX,AIN,IOSP,AIT,INDB,CFFN,GBX,GKOS,NBTB,FN,EAT,PBI,CXW,FBK,RAVN,HA,SKT,SWM,ACA,AXL,AIR,ENVA,SPXC,SXI,PLUS,FOE,PSMT,FCF,SSP,SCL,CWT,USCR,CCOI,KRA,HI,PLXS,WGO,AROC,BJRI,DRQ,GFF,SCHL,NTGR,MDC,DCOM,CVET,EIG,MATW,CUBI,PRA,STBA,SBSI,GWB,GPRE,FBNC,MEI,SAH,OFG,CTRE,SAFT,COKE,BRKL,CPK,DEA,DNOW,ADTN,VREX,INT,STRA,MSEX,UNIT,APOG,IRT,USD,CNK,TRMK,VRTV,HCC,THS,LGND,ASIX,HCSG,AMEH,SGH,BOOT,LPI,UNFI,FBC,TR5.,TBI,CHEF,NTCT,n/a,KAR,COOP,ESE,REGI,MTH,EBS,PRAA,BGS,MANT,GDOT,TDS,NEO,ENSG,CENTA,NMIH,GCP,LZB,EPRT,ASTE,AVNS,VIAV,RCII,PRLB,NKTR,MDRX,TREE,BIG,WDFC,CALM,LTC,MMSI,SHEN,AZZ,WABC,KWR,SHAK,LCII,BHLB,FORM,ANDE,ROCK,FELE,FCPT,AAON,BMI,PLAB,VRE,SUM
09/06/2021,0.52,0.0,1.26,0.77,0.83,0.8,0.64,0.67,0.64,0.69,0.53,0.63,0.53,0.6,0.51,0.59,0.39,0.53,0.54,0.5,0.45,0.39,0.56,0.57,0.41,0.49,0.28,0.49,0.52,0.44,0.49,0.5,0.46,0.46,0.36,0.5,0.44,0.52,0.46,0.38,0.43,0.46,0.39,0.41,0.43,0.48,0.41,0.4,0.44,0.4,0.38,0.42,0.33,0.36,0.39,0.32,0.42,0.0,0.32,0.39,0.34,0.39,0.35,0.34,0.32,0.39,0.34,0.34,0.36,0.4,0.48,0.39,0.0,0.38,0.32,0.35,0.36,0.36,0.26,0.33,0.33,0.31,0.33,0.29,0.34,0.34,0.29,0.32,0.36,0.35,0.37,0.3,0.41,0.38,0.29,0.3,0.33,0.33,0.27,0.33,0.3,0.36,0.37,0.31,0.35,0.33,0.33,0.3,0.31,0.31,0.28,0.31,0.35,0.28,0.3,0.28,0.29,0.33,0.3,0.26,0.28,0.25,0.34,0.29,0.29,0.32,0.23,0.3,0.25,0.31,0.27,0.28,0.25,0.26,0.24,0.25,0.25,0.26,0.27,0.32,0.29,0.26,0.27,0.22,0.35,0.29,0.23,0.23,0.27,0.3,0.25,0.0,0.0,0.3,0.27,0.21,0.25,0.24,0.28,0.26,0.27,0.0,0.28,0.26,0.2,0.23,0.21,0.25,0.22,0.0,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.22,0.27,0.2,0.2,0.23,0.0,0.21,0.24,0.0,0.21,0.24,0.21,0.2,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.21,0.21,0.24,0.0,0.21,0.0,0.28,0.21,0.0,0.21,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.37,0.34,0.2,0.2,0.0,0.0,0.0,0.33,0.3,0.0,0.23,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42
09/07/2021,0.63,0.0,1.22,0.77,0.83,0.78,0.64,0.67,0.64,0.7,0.52,0.62,0.52,0.6,0.5,0.59,0.39,0.53,0.55,0.5,0.45,0.39,0.56,0.57,0.41,0.49,0.28,0.49,0.52,0.44,0.49,0.5,0.46,0.46,0.36,0.5,0.44,0.52,0.47,0.38,0.43,0.46,0.39,0.4,0.43,0.49,0.41,0.4,0.45,0.4,0.38,0.42,0.34,0.36,0.39,0.32,0.41,0.0,0.32,0.39,0.34,0.39,0.35,0.34,0.32,0.39,0.34,0.34,0.36,0.41,0.48,0.39,0.0,0.38,0.32,0.35,0.36,0.35,0.25,0.33,0.33,0.32,0.34,0.29,0.34,0.34,0.29,0.31,0.36,0.35,0.37,0.3,0.42,0.38,0.3,0.3,0.33,0.33,0.26,0.35,0.3,0.37,0.37,0.31,0.35,0.34,0.33,0.3,0.3,0.31,0.28,0.31,0.35,0.29,0.3,0.28,0.29,0.32,0.29,0.26,0.28,0.25,0.33,0.29,0.29,0.32,0.23,0.3,0.25,0.32,0.27,0.28,0.25,0.26,0.25,0.25,0.25,0.26,0.27,0.32,0.28,0.25,0.27,0.22,0.34,0.29,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.3,0.21,0.25,0.24,0.28,0.26,0.27,0.0,0.27,0.26,0.0,0.23,0.21,0.25,0.22,0.0,0.0,0.21,0.2,0.0,0.0,0.22,0.21,0.22,0.27,0.0,0.2,0.23,0.0,0.21,0.24,0.0,0.21,0.24,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.21,0.24,0.0,0.21,0.0,0.28,0.21,0.0,0.21,0.22,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.37,0.34,0.0,0.2,0.0,0.2,0.0,0.33,0.3,0.21,0.23,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51
09/08/2021,0.63,0.0,1.22,0.77,0.83,0.78,0.64,0.67,0.64,0.7,0.52,0.62,0.52,0.6,0.5,0.59,0.39,0.53,0.55,0.5,0.45,0.39,0.56,0.57,0.41,0.49,0.28,0.49,0.52,0.44,0.49,0.5,0.46,0.46,0.36,0.5,0.44,0.52,0.47,0.38,0.43,0.46,0.39,0.4,0.43,0.49,0.41,0.4,0.45,0.4,0.38,0.42,0.34,0.36,0.39,0.32,0.41,0.0,0.32,0.39,0.34,0.39,0.35,0.34,0.32,0.39,0.34,0.34,0.36,0.41,0.48,0.39,0.0,0.38,0.32,0.35,0.36,0.35,0.25,0.33,0.33,0.32,0.34,0.29,0.34,0.34,0.29,0.31,0.36,0.35,0.37,0.3,0.42,0.38,0.3,0.3,0.33,0.33,0.26,0.35,0.3,0.37,0.37,0.31,0.35,0.34,0.33,0.3,0.3,0.31,0.28,0.31,0.35,0.29,0.3,0.28,0.29,0.32,0.29,0.26,0.28,0.25,0.33,0.29,0.29,0.32,0.23,0.3,0.25,0.32,0.27,0.28,0.25,0.26,0.25,0.25,0.25,0.26,0.27,0.32,0.28,0.25,0.27,0.22,0.34,0.29,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.3,0.21,0.25,0.24,0.28,0.26,0.27,0.0,0.27,0.26,0.0,0.23,0.21,0.25,0.22,0.0,0.0,0.21,0.2,0.0,0.0,0.22,0.21,0.22,0.27,0.0,0.2,0.23,0.0,0.21,0.24,0.0,0.21,0.24,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.21,0.24,0.0,0.21,0.0,0.28,0.21,0.0,0.21,0.22,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.37,0.34,0.0,0.2,0.0,0.2,0.0,0.33,0.3,0.21,0.23,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51
09/09/2021,0.63,0.0,1.21,0.77,0.82,0.78,0.64,0.67,0.64,0.7,0.52,0.62,0.52,0.6,0.5,0.59,0.39,0.53,0.55,0.5,0.45,0.39,0.55,0.57,0.41,0.49,0.28,0.49,0.51,0.44,0.49,0.5,0.46,0.46,0.36,0.5,0.44,0.52,0.47,0.38,0.43,0.46,0.39,0.4,0.43,0.48,0.41,0.4,0.44,0.4,0.38,0.42,0.34,0.36,0.39,0.32,0.41,0.0,0.32,0.39,0.34,0.39,0.35,0.34,0.32,0.39,0.34,0.34,0.36,0.41,0.48,0.39,0.0,0.38,0.32,0.35,0.36,0.35,0.25,0.33,0.33,0.32,0.34,0.29,0.34,0.33,0.29,0.31,0.36,0.35,0.36,0.3,0.42,0.38,0.3,0.3,0.33,0.33,0.26,0.35,0.3,0.37,0.37,0.31,0.35,0.34,0.33,0.3,0.3,0.31,0.27,0.31,0.35,0.28,0.3,0.28,0.28,0.32,0.29,0.26,0.28,0.25,0.33,0.29,0.29,0.32,0.23,0.3,0.25,0.32,0.27,0.28,0.25,0.26,0.25,0.25,0.25,0.26,0.27,0.32,0.28,0.25,0.27,0.22,0.34,0.29,0.22,0.23,0.27,0.3,0.25,0.0,0.0,0.3,0.3,0.21,0.25,0.24,0.28,0.26,0.27,0.0,0.27,0.26,0.0,0.22,0.21,0.25,0.22,0.0,0.0,0.21,0.2,0.0,0.0,0.22,0.21,0.22,0.27,0.0,0.2,0.23,0.0,0.21,0.24,0.0,0.21,0.24,0.21,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.21,0.24,0.0,0.21,0.0,0.28,0.21,0.0,0.21,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.37,0.34,0.0,0.2,0.0,0.2,0.0,0.33,0.3,0.21,0.23,0.38,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36
09/10/2021,0.64,0.0,1.24,0.76,0.81,0.74,0.64,0.68,0.65,0.71,0.54,0.61,0.49,0.6,0.5,0.57,0.39,0.53,0.55,0.5,0.45,0.39,0.56,0.57,0.4,0.5,0.28,0.49,0.5,0.43,0.49,0.5,0.47,0.46,0.35,0.49,0.42,0.52,0.47,0.39,0.43,0.46,0.39,0.4,0.43,0.49,0.41,0.4,0.45,0.4,0.38,0.43,0.34,0.36,0.39,0.32,0.42,0.0,0.32,0.39,0.34,0.39,0.35,0.34,0.32,0.39,0.34,0.34,0.36,0.41,0.48,0.39,0.0,0.39,0.31,0.35,0.37,0.36,0.25,0.32,0.33,0.32,0.34,0.28,0.34,0.34,0.29,0.31,0.37,0.35,0.36,0.3,0.43,0.38,0.3,0.3,0.33,0.33,0.26,0.34,0.29,0.36,0.37,0.31,0.35,0.33,0.34,0.3,0.3,0.3,0.27,0.31,0.35,0.27,0.3,0.28,0.29,0.33,0.29,0.26,0.29,0.25,0.33,0.29,0.29,0.32,0.24,0.3,0.24,0.32,0.28,0.27,0.25,0.26,0.26,0.25,0.25,0.26,0.27,0.32,0.28,0.25,0.27,0.23,0.34,0.3,0.22,0.23,0.27,0.3,0.25,0.0,0.0,0.29,0.3,0.22,0.25,0.24,0.28,0.27,0.27,0.0,0.28,0.27,0.2,0.22,0.21,0.25,0.22,0.0,0.2,0.21,0.2,0.0,0.0,0.22,0.21,0.22,0.27,0.0,0.2,0.23,0.0,0.21,0.24,0.0,0.21,0.24,0.2,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.21,0.24,0.0,0.21,0.0,0.3,0.21,0.0,0.21,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.38,0.34,0.2,0.2,0.2,0.0,0.0,0.35,0.3,0.21,0.24,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48
09/13/2021,0.55,0.0,1.24,0.77,0.78,0.75,0.64,0.67,0.63,0.7,0.54,0.62,0.5,0.6,0.49,0.57,0.4,0.54,0.55,0.51,0.45,0.4,0.57,0.58,0.41,0.49,0.29,0.5,0.5,0.42,0.49,0.48,0.47,0.45,0.35,0.48,0.43,0.52,0.47,0.39,0.43,0.46,0.39,0.4,0.42,0.49,0.41,0.41,0.45,0.4,0.38,0.45,0.34,0.35,0.39,0.33,0.42,0.0,0.32,0.38,0.34,0.39,0.35,0.35,0.32,0.39,0.34,0.33,0.36,0.41,0.48,0.39,0.0,0.38,0.32,0.35,0.36,0.35,0.26,0.32,0.35,0.32,0.33,0.28,0.33,0.33,0.29,0.31,0.37,0.35,0.36,0.3,0.43,0.39,0.29,0.3,0.33,0.31,0.27,0.35,0.29,0.36,0.37,0.3,0.34,0.32,0.34,0.3,0.31,0.31,0.27,0.31,0.34,0.28,0.3,0.28,0.29,0.33,0.29,0.26,0.29,0.25,0.34,0.28,0.29,0.33,0.23,0.31,0.24,0.33,0.28,0.27,0.25,0.26,0.27,0.25,0.25,0.26,0.27,0.31,0.29,0.24,0.27,0.22,0.35,0.3,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.3,0.22,0.26,0.24,0.28,0.27,0.26,0.0,0.28,0.27,0.2,0.22,0.2,0.25,0.22,0.0,0.0,0.21,0.2,0.0,0.0,0.22,0.21,0.22,0.27,0.21,0.21,0.22,0.0,0.21,0.25,0.0,0.21,0.24,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.0,0.21,0.24,0.0,0.21,0.0,0.29,0.21,0.0,0.22,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.38,0.35,0.2,0.2,0.2,0.0,0.0,0.34,0.3,0.21,0.24,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44
09/14/2021,0.56,0.0,1.2,0.77,0.78,0.75,0.65,0.66,0.62,0.7,0.54,0.62,0.48,0.6,0.49,0.58,0.41,0.53,0.55,0.51,0.45,0.41,0.57,0.58,0.41,0.49,0.28,0.5,0.5,0.42,0.48,0.48,0.48,0.45,0.34,0.48,0.43,0.5,0.46,0.38,0.42,0.45,0.39,0.39,0.43,0.5,0.41,0.41,0.45,0.4,0.38,0.44,0.34,0.35,0.39,0.33,0.41,0.0,0.32,0.38,0.34,0.38,0.35,0.35,0.32,0.39,0.35,0.34,0.36,0.4,0.49,0.38,0.0,0.38,0.32,0.35,0.36,0.35,0.26,0.33,0.35,0.31,0.33,0.28,0.33,0.33,0.29,0.32,0.38,0.35,0.36,0.29,0.43,0.38,0.29,0.29,0.32,0.32,0.27,0.36,0.3,0.37,0.38,0.29,0.34,0.32,0.35,0.3,0.3,0.31,0.28,0.31,0.34,0.28,0.31,0.28,0.3,0.32,0.29,0.25,0.29,0.25,0.32,0.29,0.3,0.33,0.23,0.31,0.24,0.33,0.28,0.27,0.25,0.26,0.26,0.26,0.26,0.26,0.27,0.32,0.29,0.24,0.27,0.22,0.35,0.31,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.3,0.22,0.25,0.24,0.28,0.26,0.27,0.0,0.27,0.27,0.0,0.22,0.2,0.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.22,0.27,0.21,0.21,0.22,0.0,0.21,0.24,0.0,0.21,0.24,0.0,0.21,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.21,0.24,0.0,0.21,0.0,0.29,0.21,0.0,0.22,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.39,0.35,0.0,0.2,0.2,0.0,0.0,0.34,0.3,0.21,0.25,0.41,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37
09/15/2021,0.56,0.0,1.2,0.77,0.78,0.75,0.65,0.66,0.62,0.7,0.54,0.62,0.48,0.6,0.49,0.58,0.41,0.53,0.55,0.51,0.45,0.41,0.57,0.58,0.41,0.49,0.28,0.5,0.5,0.42,0.48,0.48,0.48,0.45,0.34,0.48,0.43,0.5,0.46,0.38,0.42,0.45,0.39,0.39,0.43,0.5,0.41,0.41,0.45,0.4,0.38,0.44,0.34,0.35,0.39,0.33,0.41,0.0,0.32,0.38,0.34,0.38,0.35,0.35,0.32,0.39,0.35,0.34,0.36,0.4,0.49,0.38,0.0,0.38,0.32,0.35,0.36,0.35,0.26,0.33,0.35,0.31,0.33,0.28,0.33,0.33,0.29,0.32,0.38,0.35,0.36,0.29,0.43,0.38,0.29,0.29,0.32,0.32,0.27,0.36,0.3,0.37,0.38,0.29,0.34,0.32,0.35,0.3,0.3,0.31,0.28,0.31,0.34,0.28,0.31,0.28,0.3,0.32,0.29,0.25,0.29,0.25,0.32,0.29,0.3,0.33,0.23,0.31,0.24,0.33,0.28,0.27,0.25,0.26,0.26,0.26,0.26,0.26,0.27,0.32,0.29,0.24,0.27,0.22,0.35,0.31,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.3,0.22,0.25,0.24,0.28,0.26,0.27,0.0,0.27,0.27,0.0,0.22,0.2,0.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.22,0.27,0.21,0.21,0.22,0.0,0.21,0.24,0.0,0.21,0.24,0.0,0.21,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.21,0.24,0.0,0.21,0.0,0.29,0.21,0.0,0.22,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.39,0.35,0.0,0.2,0.2,0.0,0.0,0.34,0.3,0.21,0.25,0.41,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37
09/16/2021,0.55,0.0,1.2,0.78,0.76,0.74,0.64,0.67,0.62,0.7,0.55,0.62,0.48,0.61,0.49,0.57,0.41,0.52,0.56,0.51,0.45,0.42,0.57,0.59,0.41,0.49,0.3,0.52,0.49,0.42,0.49,0.48,0.48,0.45,0.34,0.46,0.42,0.51,0.46,0.37,0.42,0.45,0.39,0.39,0.43,0.49,0.4,0.41,0.45,0.4,0.37,0.44,0.34,0.35,0.39,0.34,0.43,0.0,0.32,0.37,0.34,0.39,0.37,0.36,0.32,0.39,0.34,0.35,0.36,0.4,0.49,0.38,0.0,0.38,0.31,0.35,0.37,0.35,0.27,0.31,0.35,0.32,0.33,0.29,0.33,0.34,0.29,0.32,0.37,0.34,0.35,0.29,0.42,0.39,0.29,0.29,0.33,0.32,0.29,0.38,0.3,0.37,0.37,0.3,0.33,0.32,0.34,0.3,0.31,0.31,0.28,0.31,0.34,0.28,0.3,0.28,0.3,0.32,0.29,0.25,0.29,0.25,0.34,0.29,0.3,0.33,0.24,0.31,0.24,0.32,0.28,0.27,0.25,0.26,0.27,0.25,0.26,0.27,0.28,0.32,0.28,0.23,0.27,0.22,0.36,0.31,0.21,0.23,0.27,0.3,0.25,0.0,0.0,0.3,0.3,0.22,0.25,0.24,0.28,0.26,0.26,0.0,0.28,0.27,0.2,0.22,0.2,0.26,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.22,0.0,0.21,0.27,0.21,0.2,0.22,0.0,0.21,0.23,0.0,0.21,0.25,0.0,0.21,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.0,0.21,0.24,0.0,0.21,0.0,0.29,0.21,0.0,0.22,0.22,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.38,0.33,0.0,0.2,0.2,0.0,0.0,0.37,0.3,0.2,0.23,0.41,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4
09/17/2021,0.55,0.0,1.22,0.76,0.75,0.76,0.65,0.66,0.61,0.7,0.54,0.62,0.48,0.61,0.49,0.58,0.41,0.53,0.56,0.52,0.45,0.42,0.57,0.58,0.41,0.49,0.29,0.53,0.5,0.44,0.5,0.47,0.48,0.45,0.35,0.46,0.42,0.52,0.46,0.37,0.43,0.44,0.39,0.38,0.43,0.49,0.4,0.41,0.45,0.39,0.37,0.44,0.34,0.35,0.4,0.34,0.42,0.0,0.32,0.36,0.34,0.39,0.37,0.36,0.32,0.4,0.34,0.35,0.36,0.4,0.48,0.37,0.0,0.38,0.31,0.35,0.37,0.35,0.27,0.31,0.35,0.33,0.33,0.29,0.34,0.34,0.29,0.31,0.39,0.35,0.35,0.28,0.42,0.39,0.3,0.3,0.33,0.32,0.28,0.38,0.3,0.37,0.38,0.29,0.33,0.32,0.34,0.3,0.32,0.3,0.27,0.31,0.34,0.28,0.3,0.28,0.3,0.32,0.29,0.25,0.29,0.25,0.34,0.29,0.3,0.32,0.24,0.3,0.24,0.32,0.27,0.27,0.25,0.26,0.27,0.25,0.26,0.27,0.28,0.32,0.28,0.24,0.27,0.22,0.36,0.31,0.22,0.23,0.27,0.31,0.25,0.0,0.0,0.3,0.31,0.22,0.25,0.24,0.27,0.26,0.26,0.0,0.27,0.28,0.0,0.22,0.2,0.26,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.21,0.2,0.22,0.0,0.21,0.24,0.0,0.21,0.25,0.2,0.21,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.0,0.21,0.0,0.21,0.24,0.0,0.21,0.0,0.28,0.0,0.0,0.22,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.38,0.34,0.2,0.0,0.2,0.2,0.0,0.37,0.3,0.2,0.23,0.42,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44
