,n/a,AGPXX,RYN,WY,PCH,LAND,FPI,STRS,KW,FPH,JOE,HHC,UEC,FRPH,FOR,TRC,NUE,EFR.TO,TPL,VALE,ALCO,LGIH,RIO,LEN,DHI,TPH,OR.TO,CCS,PKX,PHM,TOL,MHO,GRBK,CORZ,RGLD,FNV.TO,WPM.TO,MDC,MRC.TO,ABNB,CCO.TO,RDFN,QCOM,NXE.TO,RLGY,TREE,TXG.TO,DML.TO,Z,DPM.TO,WE,SUM
02/14/2022,18.82,5.21,2.4,2.39,2.37,2.31,2.21,1.85,1.76,1.75,1.74,1.71,1.71,1.68,1.68,1.65,1.63,1.62,1.61,1.6,1.54,1.52,1.52,1.51,1.5,1.5,1.48,1.48,1.48,1.47,1.47,1.45,1.45,1.44,1.43,1.43,1.42,1.35,1.35,1.28,1.27,1.25,1.22,1.22,1.22,1.2,1.2,1.2,1.16,1.14,1.1,99.95
