,XTSLA,UBFUT,TBILL,BARUK,BASGR,GS,TOTAL,NARCO,NRWBK,LMAUS,NWIDE,SEB,SOCGEN,MQGAU,MTFGI,SUMIBK,TBILL,INCIIA,NORBK,BYLAN,BASGR,HNDA,DBSSP,B 0 07/22/21,EDF,LIMECP,EDF,DUK,SEB,SUMTSG,MCFP,MQGAU,DBSSP,VW,NEDERLANDSE WATERSCHAPSBANK NV,BRSTH,VW,HNDA,BYLAN,MQGAU,ALFDG,SANTAN,HITCAP,AEP,AEP,VW,NRWBK,LLOYDS,DUK,SANTAN,NTRCN,SANTAN,CCDJ,HNDA,NARCO,DNBNO,MZFG,MQGAU,KNFP,RDGFD,BYLAN,NGGLN,T,CHARFD,NACN,ETN,MTFGI,BRSTH,BRTFDG,HNDA,DUK,DBSSP,HNDA,NACN,TOTAL,MTFGI,ENELAM,LLOYDS,BMO,STANLN,DUK,KNFP,AEP,BRSTH,TD,LBBW,DBSSP,BEDFDG,INCIIA,BNS,CS,SEB,HNDA,NRWBK,KDB,HYNMTR,SOCGEN,CS,SWEDA,T,KDB,MBCCPP,LBBW,BEDFDG,STANLN,WSTP,BZLNZ,MIZUHO,CS,MCFP,BRTFDG,W U1,CTH2,SBK2,KWZ1,LCV1,GCV1,CCZ1,LCQ1,C U1,LHV1,FCQ1,KCH2,SIZ1,HOM2,XBV1,S X1,LXZ1,LNZ1,LLQ1,QSZ1,COZ1,CLZ1,LPZ22,LAZ22,NGJ22,MARGIN_USD,SUM
07/09/2021,9.44,6.14,6.14,2.86,2.69,2.64,2.59,2.45,2.45,2.05,2.05,2.05,2.05,2.05,1.89,1.84,1.77,1.7,1.68,1.64,1.64,1.43,1.43,1.32,1.26,1.23,1.22,1.08,1.02,1.02,1.02,1.02,1.02,1.02,0.98,0.95,0.94,0.92,0.83,0.82,0.82,0.82,0.81,0.81,0.81,0.74,0.74,0.74,0.7,0.68,0.63,0.56,0.52,0.51,0.48,0.47,0.46,0.45,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.37,0.37,0.36,0.35,0.34,0.33,0.33,0.33,0.33,0.33,0.29,0.29,0.27,0.24,0.23,0.23,0.22,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.16,0.16,0.16,0.14,0.13,0.12,0.12,0.12,0.12,0.1,0.1,0.08,0.08,0.08,0.08,0.08,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,104.46
