,AAPL,MSFT,NVDA,V,PYPL,MA,ADBE,INTC,CRM,CSCO,AVGO,ACN,TXN,QCOM,ORCL,INTU,IBM,AMAT,AMD,NOW,MU,LRCX,FIS,ADP,ADSK,FISV,ADI,NXPI,GPN,KLAC,TEL,SNPS,MCHP,APH,CDNS,MSI,CTSH,HPQ,XLNX,PAYX,FTNT,GLW,SWKS,ANSS,KEYS,ZBRA,MXIM,ENPH,SSIXX,CDW,VRSN,TER,QRVO,WDC,FLT,IT,TRMB,ANET,AKAM,HPE,BR,TYL,NTAP,PAYC,STX,MPWR,NLOK,PTC,CTXS,JKHY,FFIV,DXC,WU,JNPR,IPGP,GVMXX,n/a,SUM
08/31/2021,21.51,20.42,4.99,3.96,3.43,3.2,2.8,2.27,2.26,2.24,1.95,1.88,1.78,1.61,1.42,1.34,1.31,1.31,1.14,1.09,0.95,0.93,0.88,0.85,0.64,0.64,0.64,0.57,0.55,0.5,0.45,0.42,0.41,0.41,0.38,0.37,0.37,0.36,0.36,0.35,0.32,0.32,0.32,0.3,0.28,0.28,0.28,0.25,0.25,0.25,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.16,0.16,0.15,0.15,0.12,0.11,0.1,0.09,0.09,0.08,0.02,0.01,100.04000000000002
