,Option on S&P 500 PR Jun22,Option on S&P 500 PR Jun22,Option on S&P 500 PR Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Us Dollars,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on iShares Core S&P 500 ETF (CAD-Hedged) Jun22,Option on S&P 500 PR Jun22,Option on S&P 500 PR Jun22,Option on S&P 500 PR Jun22,Option on S&P 500 PR Jun22,SUM
07/09/2021,70.98,28.91,6.74,1.36,0.55,0.13,0.09,0.0,-0.04,-0.05,-0.08,-0.14,-1.98,-2.38,-4.1,99.99
