,Call Option On Spx 09/30/2021 2185.78 C,Put Option On Spx 09/30/2021 4371.56 P,Option on CBOE Mini-Spx Index Xsp,Put Option On Spx 09/30/2021 3362.72 P,Option on CBOE Mini-Spx Index Xsp,Option on CBOE Mini-Spx Index Xsp Sep21,Us Dollars,Option on CBOE Mini-Spx Index Xsp Sep21,Option on CBOE Mini-Spx Index Xsp,Option on CBOE Mini-Spx Index Xsp Sep21,Put Option On Spx 09/30/2021 2185.78 P,Put Option On Spx 09/30/2021 3026.45 P,Option on CBOE Mini-Spx Index Xsp,Call Option On Spx 09/30/2021 4371.56 C,Call Option On Spx 09/30/2021 3910.81 C,SUM
07/09/2021,108.36,3.27,2.8,0.32,0.08,0.01,0.0,0.0,0.0,-0.06,-0.09,-0.18,-0.3,-2.46,-11.75,100.0
