,ASML,ADSK,DSY.PA,SIE.DE,AMAT,RSW.L,6861.T,ANSS,LRCX,6501.T,EMR,DDD,SSYS,KLAC,NNDM,8035.T,PTC,MTLS,6902.T,PRLB,6954.T,DM,BSY,ROK,6503.T,FARO,BICO.ST,AVV.L,TDY,NEM.DE,6920.T,6645.T,6146.T,MKFG,LECO,6383.T,CGNX,VLD,ALTR,6506.T,9962.T,ANDR.VI,BESI.AS,ONTO,7735.T,ASM.AS,522.HK,6113.T,ATA.TO,NVMI,MAXR,6845.T,KCR.HE,AMBA,6134.T,n/a,DUE.DE,SUM
06/20/2022,8.08,7.55,7.02,5.81,4.77,4.29,4.21,4.06,3.55,3.43,3.08,2.94,2.74,2.72,2.51,2.34,2.08,2.02,1.87,1.83,1.78,1.75,1.63,1.45,1.35,1.17,1.11,0.95,0.93,0.9,0.75,0.64,0.57,0.56,0.54,0.54,0.51,0.48,0.44,0.44,0.38,0.36,0.35,0.32,0.32,0.29,0.29,0.27,0.27,0.26,0.25,0.24,0.24,0.21,0.21,0.2,0.17,100.02
