,LI.PA,BP.L,ENB.TO,1878.T,TTE.PA,H78.SI,9433.T,TEF.MC,NG.L,6.HK,VOD.L,9434.T,ENEL.MI,ENG.MC,EMA.TO,WPL.AX,Z74.SI,CBA.AX,HSBA.L,POW.TO,GWO.TO,ALV.DE,SAN.MC,O39.SI,MFC.TO,8306.T,BBVA.MC,2388.HK,SHB A.ST,QBE.AX,8316.T,UBSG.SW,LGEN.L,ZURN.SW,G.MI,Msci Eafe Sep21 Xnli 20210917,ABBN.SW,7203.T,FTT.TO,ROG.SW,8031.T,SECU B.ST,NESN.SW,SU.PA,SIE.DE,ASML.AS,8058.T,NOVN.SW,1803.T,KER.PA,8053.T,BMW.DE,PNDORA.CO,REL.L,7011.T,ACS.MC,AZN.L,BA.L,7267.T,SHL.AX,NOVO B.CO,BKG.L,ML.PA,5108.T,SAP.DE,TYRES.HE,EN.PA,4523.T,SAN.PA,WES.AX,J36.SI,6861.T,GSK.L,4503.T,ULVR.L,7270.T,4004.T,4578.T,7751.T,FMG.AX,BAYN.DE,NTR.TO,6971.T,BATS.L,CPU.AX,Euro Currency,BN.PA,RIO.L,2914.T,2503.T,AAL.L,COL.AX,BAS.DE,AD.AS,V03.SI,BHP.L,SGE.L,MOWI.OL,Japanese Yen,SXS.L,AVST.L,Fidelity Revere Str Tr,IMB.L,ORNBV.HE,CLN.SW,Us Dollar,Canadian Dollar,Pound Sterling,Norwegian Krone,TGA.JO,Australian Dollar,Singapore Dollar,New Zealand Dollar,Swiss Franc,Hong Kong Dollar,Swedish Krona,Danish Krone,SUM
07/09/2021,4.03,3.5,3.35,3.31,3.21,3.15,2.54,2.52,2.44,2.37,2.32,2.29,2.22,2.21,1.95,1.93,1.83,1.82,1.82,1.79,1.66,1.6,1.55,1.54,1.53,1.52,1.49,1.41,1.36,1.36,1.35,1.31,1.3,1.25,1.23,1.0,0.81,0.8,0.73,0.72,0.7,0.69,0.69,0.67,0.67,0.64,0.64,0.61,0.56,0.55,0.53,0.53,0.53,0.52,0.52,0.5,0.49,0.45,0.45,0.45,0.45,0.44,0.42,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.35,0.34,0.34,0.32,0.31,0.3,0.28,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.17,0.16,0.15,0.15,0.13,0.12,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
