,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust C 3.38,US Dollar,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust P 322.51,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust P 237.64,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust C 368.78,SUM
07/09/2021,117.32,0.36,0.08,-0.01,-17.74,100.00999999999999
