,RBLX,COIN,NVDA,SONY,FGXXX,SQ,MSFT,A,GOOG,NET,MTTR,TTWO,GLXY.TO,MRVL,TSM,FSLY,AMZN,PYPL,MAT,AMD,U,CRSR,VLDR,ATVI,INTC,QRVO,CRWD,VUZI,ADSK,QCOM,SNOW,NTDOY,ADBE,AKAM,WOLF,ZS,AMWL,OKTA,TEAM,PANW,LVMUY,ONEM,TDOC,SNAP,ZM,IMMR,PLBY,PTON,ADDYY,DASTY,NKE,HAS,FTNT,SE,WMG,DIS,CSCO,EA,IBM,CDR.WA,EMBRAC B.ST,SF.ST,FB,SUM
02/04/2022,3.73,3.58,3.58,3.35,3.23,3.0,3.0,2.89,2.86,2.69,2.66,2.63,2.44,2.44,2.33,2.25,2.25,2.02,2.01,1.91,1.9,1.88,1.86,1.86,1.79,1.67,1.58,1.47,1.47,1.46,1.45,1.45,1.45,1.43,1.23,1.05,1.04,1.04,1.03,1.01,1.01,1.0,0.99,0.99,0.98,0.97,0.95,0.95,0.95,0.94,0.94,0.91,0.76,0.72,0.67,0.67,0.64,0.64,0.63,0.36,0.17,0.16,-0.94,100.03
