,688202.SS,688202.SS,Cash,T 0.875 11/15/30,T 1.125 02/15/31,T 0.625 08/15/30,T 1.625 05/15/31,T 0.625 05/15/30,T 2.875 08/15/28,T 3.125 11/15/28,T 2.625 02/15/29,T 1.5 02/15/30,T 2.375 05/15/29,T 1.625 08/15/29,T 1.75 11/15/29,688202.SS,United States Treasury Bonds,T 5.25 11/15/28,T 6.25 05/15/30,T 5.5 08/15/28,T 5.25 02/15/29,T 6.125 08/15/29,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,86.97,26.09,13.79,10.19,10.04,9.15,7.18,6.97,6.74,6.62,6.35,5.59,5.16,4.28,3.22,1.41,1.02,0.93,0.93,0.68,0.62,0.53,-1.41,-26.09,-86.97,99.99000000000001
