,HSBA.L,ALV.DE,BNP.PA,SAN.MC,ZURN.SW,UBSG.SW,INGA.AS,PRU.L,CS.PA,LLOY.L,ISP.MI,INVE B.ST,BBVA.MC,BARC.L,MUV2.DE,NDA SE.ST,LSEG.L,PGHN.SW,DB1.DE,SREN.SW,DBK.DE,CSGN.SW,UCG.MI,GLE.PA,SAMPO.HE,AV.L,G.MI,LGEN.L,SEB A.ST,DNB.OL,KBC.BR,SWED A.ST,STAN.L,SHB A.ST,III.L,ACA.PA,SLHN.SW,BAER.SW,NWG.L,NN.AS,CABK.MC,GBLB.BR,DANSKE.CO,STJ.L,EBS.VI,HNR1.DE,FBK.MI,KINV B.ST,AGS.BR,EQT.ST,TRYG.CO,EXO.MI,ADM.L,SLA.L,MNG.L,HL.L,BALN.SW,AGN.AS,MB.MI,PST.MI,CBK.DE,SOF.BR,PHNX.L,SDR.L,INDUC.ST,EUR,ZAL.DE,DLG.L,AMUN.PA,LUND B.ST,ABN.AS,SCR.PA,GJF.OL,INDU A.ST,RF.PA,MF.PA,RBI.VI,CNP.PA,BCVN.SW,CHF,XTSLA,HBCFT,HBCFT,DKK,VGU1,Z U1,EUR,GBP,SEK,CHF,DKK,NOK,NOK,GBP,SEK,SUM
07/09/2021,6.84,6.02,4.03,3.79,3.47,3.24,2.94,2.91,2.88,2.65,2.65,2.49,2.43,2.4,2.23,2.1,2.09,2.05,1.93,1.57,1.51,1.46,1.46,1.4,1.36,1.31,1.28,1.26,1.22,1.18,1.12,0.98,0.98,0.96,0.95,0.94,0.92,0.86,0.8,0.78,0.78,0.74,0.71,0.65,0.6,0.6,0.6,0.59,0.56,0.55,0.53,0.51,0.49,0.48,0.48,0.46,0.43,0.43,0.42,0.41,0.4,0.4,0.36,0.35,0.34,0.33,0.33,0.32,0.31,0.29,0.29,0.27,0.26,0.24,0.21,0.2,0.2,0.17,0.15,0.09,0.07,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.04,100.02999999999999
