,688111.SS,688036.SS,688012.SS,688169.SS,688005.SS,688008.SS,688065.SS,688396.SS,688116.SS,688099.SS,688002.SS,688363.SS,688208.SS,688009.SS,688388.SS,688139.SS,688122.SS,688126.SS,688188.SS,688016.SS,688029.SS,688023.SS,688321.SS,688088.SS,688266.SS,688006.SS,688366.SS,688599.SS,688018.SS,688166.SS,688158.SS,688019.SS,688007.SS,688561.SS,688368.SS,688180.SS,688065.SS,688065.SS,688567.SS,688256.SS,688065.SS,688066.SS,688521.SS,688065.SS,688278.SS,688020.SS,688100.SS,688098.SS,Cash,688065.SS,688001.SS,688065.SS,SUM
07/09/2021,10.61,6.96,6.0,4.68,4.66,3.86,3.61,3.29,3.17,3.14,3.12,3.04,2.24,2.08,2.06,2.04,1.96,1.95,1.86,1.82,1.73,1.59,1.57,1.55,1.42,1.4,1.4,1.3,1.26,1.2,1.14,1.1,1.04,1.0,0.88,0.88,0.77,0.74,0.72,0.68,0.62,0.56,0.53,0.49,0.41,0.4,0.36,0.3,0.29,0.22,0.21,0.1,100.00999999999999
