,CONSUMER DISCRETIONARY SELECT SECTOR TR INDEX SWAP,CONSUMER DISCRETIONARY SELECT SECTOR TR INDEX SWAP,CONSUMER DISCRETIONARY SELECT SECTOR TR INDEX SWAP,GOLDMAN FINL SQ TRSRY INST 506,AMZN,CONSUMER DISCRETIONARY SELECT SECTOR TR INDEX SWAP,BANK OF NEW YORK CASH RESERVE,TSLA,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,HD,NKE,MCD,LOW,SBUX,TGT,BKNG,TJX,GM,F,DG,ROST,EBAY,CMG,APTV,ORLY,MAR,HLT,YUM,AZO,DHI,VFC,LEN,ETSY,BBY,EXPE,DLTR,GRMN,CCL,TSCO,CZR,KMX,ULTA,RCL,POOL,DRI,DPZ,GPC,NVR,LVS,LB,MGM,AAP,LKQ,WHR,PHM,BWA,HAS,NCLH,PENN,TPR,MHK,WYNN,NWL,LEG,PVH,GPS,HBI,UAA,UA,RL,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,47.27,11.27,9.51,5.23,4.08,3.61,2.58,2.18,2.09,1.53,1.46,0.77,0.76,0.6,0.59,0.53,0.4,0.36,0.32,0.25,0.22,0.2,0.19,0.19,0.19,0.18,0.16,0.15,0.15,0.14,0.13,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,99.99999999999999
