,NTLA,REXR,LSCC,CROX,FFIN,FR,STAA,SLAB,TTEK,HQY,EGP,DLB,PACB,RDFN,OMCL,TMX,DNLI,FOXF,COHR,VRNS,TNDM,BLD,GMED,HALO,PLNT,SPCE,SWAV,LFUS,NVTA,MSA,BL,SRPT,APPS,QTS,TWST,UPWK,EVBG,NVRO,WSC,ZI,QTWO,IONS,SAIA,RPD,APPN,GTLS,NEO,TDC,IBKR,AYX,MEDP,POWI,BPMC,FEYE,WK,INSP,HXL,NOVT,NVST,IIPR,IART,NEOG,OLLI,FSLY,MSTR,ROLL,PSTG,EXPO,WING,IRDM,IIVI,FCN,SSD,CDNA,SAIL,SKLZ,CRNC,MGNI,ITRI,TGTX,DDD,ACC,TRNO,ENSG,ACIW,SMTC,SKX,TRUP,APLS,SFIX,ICUI,EYE,ALKS,LAZR,RLI,LSI,AEIS,BCPC,LPRO,VIAV,ALRM,LPSN,AQUA,CDLX,EBC,BOX,STMP,IOVA,DEN,NEWR,SPSC,MRCY,ROG,ELY,SAFM,KNSL,AWI,OSTK,NTNX,GKOS,AMBA,ENV,FOUR,LANC,QLYS,WDFC,KTOS,SONO,RXN,LITE,ATRC,WTM,COR,NXST,CFX,LSTR,KFY,SRC,WMG,MED,NSP,BEAM,VC,ADPT,AMG,PRI,NUVA,KLIC,PZZA,SAVA,ALTR,RCM,SMPL,SFBS,VAC,RAMP,VVV,MMSI,BE,BWXT,INSM,WH,BAND,VSAT,EDIT,CSOD,MMS,STAG,TWOU,MIME,HAIN,CRUS,BMI,KOD,AGIO,TENB,CHX,DORM,MXL,OLN,AMRS,RIOT,UFPI,FELE,GO,PTCT,KWR,HLNE,ORA,COLM,LTHM,SHEN,CWST,EGHT,GBCI,JBT,ALGT,FUBO,FORM,BCRX,SDGR,FLS,POST,MDLA,CRI,BPOP,PNFP,CYRX,ACAD,CLH,SYNA,SKY,FLOW,WWW,ESI,JCOM,TNET,HTA,EME,MAN,RRR,SRCL,SEM,FIX,LEG,WEN,NSTG,XTSLA,RL,HELE,ARVN,MTSI,INOV,IBP,VCYT,THRM,SHLS,MARA,SPT,GPK,EXPI,AYI,EXP,VIR,FOLD,AMN,AAON,BJ,HSKA,OPCH,HASI,ASGN,USD,ALLK,WTS,CELH,ASAN,CARG,NCNO,PGNY,DCT,AI,PD,NOVA,AXNX,PHR,BIGC,SWCH,VRM,ONEM,VG,GSHD,CHH,CERT,MNDT,SI,RRX,CALX,CYTK,VICR,MNTV,SEAS,SITM,BOOT,IRTC,XM,FCEL,HLIO,SUM
10/04/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/05/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/06/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/07/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/08/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/11/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/12/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/13/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/14/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
10/15/2021,0.49,0.41,0.45,0.48,0.3,0.35,0.32,0.29,0.41,0.28,0.35,0.3,0.26,0.28,0.33,0.27,0.24,0.32,0.32,0.34,0.38,0.36,0.32,0.28,0.34,0.21,0.38,0.36,0.29,0.28,0.33,0.38,0.32,0.0,0.26,0.28,0.3,0.21,0.36,0.57,0.24,0.25,0.33,0.33,0.19,0.36,0.29,0.31,0.29,0.22,0.28,0.32,0.31,0.22,0.31,0.32,0.26,0.29,0.25,0.29,0.26,0.24,0.21,0.22,0.23,0.31,0.36,0.31,0.25,0.28,0.2,0.24,0.25,0.0,0.21,0.0,0.2,0.17,0.18,0.23,0.18,0.24,0.23,0.2,0.19,0.26,0.19,0.0,0.0,0.0,0.24,0.25,0.27,0.18,0.21,0.23,0.18,0.25,0.19,0.18,0.19,0.2,0.23,0.0,0.18,0.19,0.31,0.17,0.19,0.21,0.3,0.0,0.19,0.18,0.2,0.18,0.17,0.18,0.2,0.0,0.29,0.22,0.2,0.17,0.19,0.16,0.0,0.22,0.23,0.19,0.17,0.17,0.2,0.19,0.21,0.2,0.21,0.19,0.21,0.0,0.2,0.21,0.0,0.19,0.16,0.18,0.16,0.2,0.21,0.0,0.17,0.0,0.0,0.2,0.17,0.0,0.16,0.19,0.0,0.0,0.16,0.18,0.0,0.21,0.18,0.17,0.16,0.18,0.0,0.2,0.18,0.0,0.16,0.17,0.0,0.22,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.16,0.16,0.18,0.19,0.0,0.2,0.0,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.0,0.17,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.19,0.16,0.0,0.0,0.17,0.0,0.0,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.19,0.0,0.18,0.41,0.0,0.21,0.2,0.17,0.17,0.17,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69
