,3690.HK,9988.HK,700.HK,939.HK,NIO,2269.HK,2318.HK,M4B.,YUMC,2331.HK,BY6.,2313.HK,2319.HK,175.HK,LI,6098.HK,2688.HK,XPEV,1093.HK,300750.SZ,968.HK,2333.HK,1177.HK,960.HK,384.HK,268.HK,VIPS,688.HK,992.HK,6186.HK,2359.HK,586.HK,267.HK,1066.HK,1193.HK,3692.HK,2018.HK,601888.SS,2202.HK,853.HK,1548.HK,881.HK,6185.HK,002594.SZ,3606.HK,601166.SS,601318.SS,603259.SS,2196.HK,425.HK,3759.HK,867.HK,656.HK,151.HK,1951.HK,813.HK,754.HK,3319.HK,HCM,2238.HK,2128.HK,884.HK,6110.HK,1585.HK,1772.HK,JOBS,780.HK,136.HK,489.HK,2869.HK,000002.SZ,BZUN,241.HK,600887.SS,257.HK,3380.HK,D7N.,300124.SZ,300014.SZ,2777.HK,CBI.MI,2588.HK,817.HK,371.HK,CBI.MI,1813.HK,2607.HK,152.HK,839.HK,1995.HK,1530.HK,600763.SS,300274.SZ,3808.HK,002241.SZ,220.HK,300759.SZ,603799.SS,600048.SS,000538.SZ,1157.HK,753.HK,576.HK,3331.HK,2208.HK,3799.HK,600196.SS,002460.SZ,600406.SS,000625.SZ,2314.HK,1638.HK,000100.SZ,3320.HK,3883.HK,600660.SS,300595.SZ,667.HK,6049.HK,604.HK,603993.SS,001979.SZ,603899.SS,601633.SS,603882.SS,603737.SS,600015.SS,6158.HK,601877.SS,300529.SZ,CBI.MI,601939.SS,000938.SZ,000069.SZ,000157.SZ,600176.SS,601799.SS,601360.SS,600115.SS,002074.SZ,601111.SS,300146.SZ,600332.SS,600298.SS,002555.SZ,002024.SZ,CBI.MI,600674.SS,601727.SS,600606.SS,300285.SZ,002508.SZ,002340.SZ,002353.SZ,002202.SZ,601607.SS,002625.SZ,CBI.MI,600704.SS,002372.SZ,000656.SZ,600739.SS,000999.SZ,600522.SS,600066.SS,600511.SS,002010.SZ,601992.SS,601598.SS,002925.SZ,002242.SZ,002705.SZ,Cash,600583.SS,000581.SZ,001914.SZ,SUM
07/09/2021,9.19,8.85,8.3,6.8,4.78,4.49,3.5,2.92,2.5,2.42,2.16,1.84,1.7,1.63,1.48,1.4,1.34,1.26,1.15,1.06,0.93,0.93,0.91,0.91,0.84,0.81,0.77,0.77,0.73,0.72,0.71,0.62,0.56,0.54,0.52,0.51,0.49,0.47,0.47,0.45,0.44,0.42,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.34,0.33,0.32,0.32,0.31,0.29,0.27,0.26,0.26,0.24,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,100.05
