,AMZN,TSLA,HD,TGT,EBAY,NKE,LOW,BBY,MCD,GM,TSCO,ORLY,SBUX,CPRT,DG,F,AZO,YUM,DLTR,TJX,BKNG,VFC,HLT,KMX,GRMN,ROST,PTON,EL,ULTA,LULU,DRI,EXPE,ALLE,GPC,WSM,UBER,CZR,MGM,ETSY,CMG,WHR,CCL,MAR,FBHS,RCL,AAP,ROKU,MTN,DKNG,LKQ,DPZ,DECK,BURL,FIVE,LB,W,HBI,LYFT,TPX,FND,WYNN,HAS,RH,TPR,PENN,BC,PII,LAD,BFAM,LVS,GPS,CHGG,AN,NCLH,SITE,YETI,HOG,ROL,CVNA,CHG.BK,DKS,CPRI,FOXF,MAT,WH,TXRH,PVH,CHDN,KSS,THO,SKX,RL,TMX,HELE,VAC,QRTEA,GME,OLLI,PLNT,VRM,LOPE,UAA,BYD,COLM,CHH,UA,H,NKLA,PAG,CHWY,CHG.BK,JWN,SFIX,LEVI,DASH,ABNB,CHG.BK,SUM
07/09/2021,5.78,5.06,4.97,3.42,3.03,2.82,2.53,2.25,2.1,2.08,1.74,1.65,1.6,1.53,1.52,1.45,1.31,1.29,1.28,1.28,1.27,1.25,1.22,1.19,1.15,1.13,1.07,1.05,1.04,1.04,0.99,0.97,0.97,0.97,0.97,0.96,0.88,0.87,0.87,0.86,0.85,0.82,0.79,0.77,0.74,0.73,0.72,0.72,0.71,0.68,0.68,0.65,0.65,0.6,0.6,0.59,0.58,0.57,0.56,0.55,0.53,0.52,0.52,0.51,0.51,0.47,0.46,0.46,0.46,0.46,0.44,0.43,0.41,0.4,0.4,0.4,0.38,0.38,0.38,0.36,0.36,0.36,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.3,0.3,0.29,0.29,0.29,0.28,0.27,0.26,0.26,0.21,0.2,0.18,0.18,0.17,0.17,0.17,0.15,0.13,0.12,0.11,0.1,0.1,0.09,0.08,0.06,0.06,0.0,100.02000000000001
