,SAP.JO,AMZN,BABA,SAP.JO,Cash,NEGG,SAP.JO,SAP.JO,DASH,DIBS,EBAY,ETSY,DLTH,BWMX,FIGS,LE,PDD,LQDT,W,BARK,POSH,PRTS,CHWY,QRTEA,OSTK,SFIX,STMP,RVLV,WISH,SSTK,QUOT,FLWS,GRPN,REAL,PETS,JD,SE,MELI,CPNG,FTCH,VIPS,OZON,RERE,CANG,JMIA,FVRR,MYTE,GLBE,BZUN,Yatsen Holding Ltd ADR,UXIN,DADA,SAP.JO,SAP.JO,SAP.JO,SAP.JO,SUM
07/09/2021,43.3,21.99,13.82,6.73,5.69,3.1,2.99,2.73,2.36,2.32,2.22,2.1,1.96,1.96,1.95,1.92,1.92,1.89,1.87,1.83,1.79,1.75,1.7,1.65,1.64,1.64,1.63,1.62,1.59,1.58,1.55,1.54,1.54,1.53,1.47,1.28,1.26,0.98,0.84,0.26,0.23,0.22,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.16,-2.73,-2.99,-6.73,-43.3,99.98
