,7974.T,NVDA,RBLX,700.HK,NTES,META,TTWO,AAPL,MSFT,3659.T,U,COIN,SNAP,259960.KS,9697.T,AMZN,036570.KS,3635.T,9684.T,UBI.PA,251270.KS,GOOGL,263750.KQ,TSM,KWS.L,2432.T,PDX.ST,3765.T,112040.KQ,BABA,005930.KS,2121.T,MTTR,CSCO,ADBE,MTG B.ST,INTC,FDEV.L,MOMO,HUYA,n/a,SUM
07/20/2022,6.36,6.22,6.21,6.08,5.88,5.6,5.27,4.79,4.45,4.22,4.03,4.01,3.86,3.73,3.0,2.68,2.58,2.48,2.39,2.14,1.9,1.51,1.13,1.03,0.88,0.75,0.73,0.68,0.66,0.64,0.63,0.53,0.47,0.42,0.4,0.38,0.37,0.34,0.29,0.26,0.03,100.01000000000002
