,INVE B.ST,ATCO A.ST,ERIC B.ST,NDA SE.ST,VOLV B.ST,ASSA B.ST,HEXA B.ST,SAND.ST,EVO.ST,SEK,SEB A.ST,ESSITY B.ST,ATCOB.ST,HM B.ST,SWED A.ST,SHB A.ST,NIBE B.ST,EPI A.ST,SWMA.ST,TELIA.ST,ALFA.ST,SCA B.ST,BOL.ST,KINV B.ST,SKF B.ST,EQT.ST,SKA B.ST,SINCH.ST,EPIB.ST,LUNE.ST,TEL2 B.ST,BALD B.ST,EMBRAC B.ST,ELUX B.ST,INDUC.ST,HUSQ B.ST,ZAL.DE,SECU B.ST,LUND B.ST,VOLVA.ST,LATO B.ST,ICA.ST,INDU A.ST,WFFUT,EUR,SEK,XTSLA,EUR,QCN1,SUM
07/09/2021,6.49,6.26,5.77,5.47,5.27,4.67,4.43,4.37,4.35,3.18,3.18,3.13,3.1,2.63,2.55,2.5,2.31,2.29,2.15,1.79,1.69,1.56,1.56,1.53,1.48,1.43,1.4,1.25,1.16,1.07,1.06,1.05,1.04,0.96,0.89,0.87,0.84,0.77,0.76,0.75,0.75,0.73,0.63,0.22,0.21,0.05,0.04,0.01,0.0,101.65
