,PGHN.SW,WES.AX,KKR,BX,PRX.AS,EQT.ST,AGPXX,III.L,CG,MRO.L,IAC,KINV B.ST,BBU.UN.TO,HLNE,ARCC,RF.PA,GHC,ONEX.TO,ICP.L,STEP,656.HK,CNNE,MF.PA,FSK,ORCC,CODI,CHRY.L,HGT.L,RATO B.ST,MAIN,HBMN.SW,HTGC,GBDC,GSBD,BURE.ST,IPO.L,GIMB.BR,SCHO.CO,PSEC,SVW.AX,SYNC.L,PRTC.L,8595.T,4819.T,TIP.MI,APAX.L,TSLX,NMFC,NBPE.L,AR4.DE,PEY.L,VNV.ST,ATNI,AD.UN.TO,SLRC,GAIN,BBDC,OCSL,VOF.L,ITM.MI,CGBD,BCSF,TCPC,AINV,CSWC,DBAN.DE,CGEO.L,SSSS,SUPP.L,NEWT,MUX.DE,MCAP SS,Cash/Receivables/Payables,Cash/Receivables/Payables,CITI BROOKFIELD TRS ASSET LEG,Cash/Receivables/Payables,Cash/Receivables/Payables,-HongKong,Cash/Receivables/Payables,-DenmarkKr,-SAfricaRa,-SwissFran,-SwedKrona,CITI BLACKSTONE TRS ASSET LEG,CITI KKR TRS ASSET LEG,SUM
07/09/2021,5.36,5.33,4.91,4.75,4.63,4.61,4.24,4.05,2.62,2.59,2.32,2.11,1.82,1.77,1.7,1.69,1.64,1.64,1.63,1.63,1.53,1.4,1.35,1.34,1.19,1.18,1.12,1.04,0.97,0.97,0.97,0.96,0.94,0.94,0.94,0.93,0.92,0.92,0.9,0.9,0.9,0.84,0.78,0.75,0.74,0.73,0.73,0.72,0.72,0.72,0.7,0.7,0.68,0.49,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.45,0.45,0.45,0.27,0.24,0.22,0.22,0.22,0.22,0.19,0.14,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.03,100.01
