,Drey Inst Pref Gov Mm Inst 6546,ALXN,Ishares Phlx Semiconducto,XLNX,NUAN,PFPT,WORK,PNM,KSU,DWNI.DE,COHR,PPD,CHNG,Recv Spdr S&P Regional Ba,Spdr S&P Regional Banking,AJRD,Ishares Expanded Tech-Sof,XEC,Payb Vgk Swap Short Ml,Payb Vgk Short,PBCT,FBC,SPWH,STL,VER,Recv Spdr S&P Oil & Gas Exp,Spdr S&P Oil & Gas Exp &,UFS,WBT,LMNX,WRI,MGLN,Recv Xli Short Ml,Recv Xli Short Ms,KNL,ULTR,SJR.B.TO,Payb Vanguard Reit Etf Sw,Payb Vanguard Reit Etf Ml,BLD.AX,UDG.L,CASS.MI,BIN.AX,CORE,Schwab U.S. Reit Etf,Schwab U.S. Reit Etf,3298.T,MX,TLND,SEV.PA,FRTA,CADE,DLG.DE,IPL.TO,ORBC,Recv Xly Short Ml,Payb Xly Short Ms,GYS.L,EBSB,FOE,MSGN,VEC.L,ARW.L,CERV.MI,JLG.L,DND.TO,ROXG.TO,MNR,FOE,Recv Xle Short Ml,Payb Xle Short Ms,Communication Services Select Sector Spdr Fund,Communication Services Select Sector Spdr Fund,Australian Dollar,Euro,Swedish Krona,Danish Krone,Swiss Franc,Singapore Dollar,Canadian Dollar,Japanese Yen,Great British Pound,Communication Services Select Sector Spdr Fund,Communication Services Select Sector Spdr Fund,Payb Xle Short Ml,Recv Xle Short Ms,Cash,Payb Xly Short Ml,Recv Xly Short Ms,Schwab U.S. Reit Etf,Schwab U.S. Reit Etf,Recv Vanguard Reit Etf Ml,Recv Vanguard Reit Etf Sw,Payb Xli Short Ml,Payb Xli Short Ms,Recv Spdr S&P Oil & Gas Exp,Spdr S&P Oil & Gas Exp &,Recv Vgk Swap Short Ml,Recv Vgk Short,Ishares Expanded Tech-Sof,Recv Spdr S&P Regional Ba,Spdr S&P Regional Banking,Ishares Phlx Semiconducto,SUM
07/09/2021,8.29,7.26,7.2,6.84,6.75,6.63,6.37,4.78,4.37,4.04,3.98,3.47,3.36,3.18,3.18,3.11,2.83,2.71,2.2,2.2,2.09,1.99,1.8,1.47,1.44,1.35,1.35,1.34,1.24,1.23,1.22,1.16,1.13,1.13,1.08,1.0,0.99,0.84,0.84,0.71,0.68,0.68,0.63,0.62,0.57,0.57,0.56,0.55,0.51,0.5,0.48,0.43,0.42,0.38,0.36,0.35,0.35,0.35,0.34,0.3,0.27,0.25,0.24,0.19,0.18,0.18,0.18,0.17,0.17,0.04,0.04,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.04,-0.04,-0.29,-0.35,-0.35,-0.58,-0.58,-0.85,-0.85,-1.14,-1.14,-1.35,-1.35,-2.22,-2.22,-2.87,-3.17,-3.17,-7.14,99.99000000000001
