,BlackRock Liquidity Treasury Instl,VFF.TO,IIPR,GRWG,Swap on Green Thumb Industries Inc,TLRY,WEED.TO,Swap on Curaleaf Holdings Inc,Harvesthealth Swap R,Swap on Trulieve Cannabis Corp Ordinary Shares (Sub Voting),Swap on Cresco Labs Inc,Columbia Care Inc Swap Rec,Terrascend Corp Swap Rec,Sol Global Investments Corp Swap Rec,RIV.TO,ARNA,CWEB.TO,VLNS.TO,JAZZ,YCBD,GNLN,CRDL.TO,CRON.TO,IMCC.CN,NTEC,ZYNE,AH.TO,HITI.V,OGI.TO,PW,NEPT.TO,Canadian Dollar,CRBP,CBD.U.TO,LABS.TO,INCR.TA,PCLO.V,EMH.CN,KHRN.V,TGOD.TO,WMD.V,Cash,Swap on iAnthus Capital Holdings Inc,Terrascend Corp Swap Pay,Harvesthealth Swap P,Sol Global Investments Corp Swap Pay,Swap on iAnthus Capital Holdings Inc,Columbia Care Inc Swap Pay,Swap on Trulieve Cannabis Corp Ordinary Shares (Sub Voting),Swap on Cresco Labs Inc,Swap on Curaleaf Holdings Inc,Swap on Green Thumb Industries Inc,SUM
07/09/2021,26.28,14.8,10.24,7.12,6.72,6.14,6.06,5.9,5.34,4.93,4.85,3.62,3.21,2.9,2.7,2.32,1.73,1.53,1.47,1.05,0.81,0.78,0.54,0.53,0.44,0.4,0.38,0.37,0.36,0.35,0.3,0.29,0.24,0.24,0.24,0.22,0.14,0.1,0.09,0.07,0.06,0.03,0.02,0.0,0.0,0.0,-0.02,-3.59,-4.77,-4.88,-5.94,-6.7,100.01
