,BATS.L,US.MI,6.HK,6823.HK,TELIA.ST,2914.T,12.HK,9434.T,2388.HK,5019.T,1038.HK,1113.HK,5020.T,GSK.L,83.HK,SPK.NZ,ELE.MC,17.HK,NG.L,REE.MC,ORA.PA,TEL.OL,MRW.L,8058.T,1.HK,EOAN.DE,11.HK,H78.SI,AST.AX,AGL.AX,A17U.SI,UU.L,16.HK,RIO.AX,TEL2 B.ST,SCMN.SW,8410.T,O39.SI,9503.T,SVT.L,YAR.OL,APA.AX,D05.SI,8725.T,DTE.DE,CEN.NZ,2.HK,U11.SI,AXFO.ST,823.HK,UPM.HE,ELISA.HE,AD.AS,2638 HK,ADM.L,Z74.SI,BN.PA,MPL.AX,UN01.DE,9506.T,SAN.PA,TRN.MI,S63.SI,C31.SI,9433.T,1972.HK,G.MI,9502.T,TLS.AX,ABBN.SW,5108.T,K71U.SI,9432.T,S68.SI,TRYG.CO,SGE.L,V03.SI,ASX.AX,AZN.L,101.HK,ULVR.L,NOVN.SW,3.HK,WES.AX,TSCO.L,ROG.SW,9504.T,SGSN.SW,C52.SI,ORK.OL,IBE.MC,2651.T,8355.T,7182.T,9508.T,ICA.ST,COL.AX,8001.T,66.HK,3401.T,-SwedKrona,Cash/Receivables/Payables,Cash/Receivables/Payables,-Singapore,-NorwayKrn,-SwissFran,-IsraelShe,-DenmarkKr,-HongKong,-NewZealnd,-Australia,Cash/Receivables/Payables,Cash/Receivables/Payables,SUM
07/09/2021,1.73,1.7,1.65,1.61,1.57,1.55,1.45,1.42,1.42,1.37,1.37,1.36,1.36,1.36,1.35,1.32,1.32,1.31,1.31,1.3,1.28,1.26,1.24,1.24,1.21,1.2,1.18,1.18,1.18,1.16,1.15,1.12,1.11,1.09,1.09,1.08,1.08,1.07,1.06,1.05,1.05,1.04,1.01,1.01,1.0,0.99,0.98,0.98,0.97,0.97,0.95,0.95,0.94,0.93,0.91,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.86,0.86,0.85,0.85,0.85,0.84,0.83,0.82,0.8,0.79,0.79,0.78,0.78,0.78,0.77,0.73,0.73,0.73,0.72,0.72,0.72,0.71,0.7,0.67,0.66,0.66,0.66,0.65,0.65,0.65,0.63,0.62,0.62,0.61,0.61,0.61,0.6,0.49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,100.03000000000002
