,017670.KS,TLS.AX,3105,INGA.AS,WPP.L,SAN.PA,AM.PA,TBLD.L,SWED A.ST,IMB.L,BMW.DE,2330.TW,CON.DE,1972.HK,16.HK,C38U.SI,DANSKE.CO,9433.T,LNK.AX,2388.HK,VOD.L,1928.HK,CSGN.SW,2282.HK,PDL.AX,CTEC.L,CWN.AX,PPT.AX,ROG.SW,BBVA.MC,BXB.AX,6169.HK,YUMC,2607.HK,SMIN.L,CPU.AX,RDSA.AS,6981.T,SHB A.ST,C31.SI,HO.PA,S63.SI,3988.HK,SDR.L,KPN.AS,TEF.MC,ZURN.SW,FRE.DE,700.HK,TKWY.AS,LLOY.L,2503.T,TIGO.ST,LDO.MI,AMXL.MX,WBC.AX,600066.SS,HSBA.L,UBI.PA,839.HK,SAN.MC,ABN.AS,MGGT.L,TIT.MI,2269.T,9988.HK,3320.HK,AJBU.SI,1910.HK,4502.T,2229.T,880.HK,600585.SS,384.HK,667.HK,Australian Dollar,Pound Sterling,South Korean Won,SUM
07/09/2021,2.28,2.24,2.21,2.12,2.1,2.1,2.09,2.08,2.08,2.08,2.08,2.07,2.04,2.02,1.99,1.99,1.95,1.94,1.94,1.91,1.89,1.84,1.81,1.8,1.3,1.28,1.19,1.18,1.16,1.15,1.14,1.13,1.12,1.11,1.11,1.1,1.07,1.06,1.05,1.03,1.02,1.02,1.02,1.01,1.01,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.98,0.97,0.97,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.94,0.92,0.92,0.92,0.9,0.88,0.88,0.85,0.8,0.78,0.72,0.01,0.0,0.0,99.99000000000001
