,S&P 500 HIGH BETA INDEX SWAP,S&P 500 HIGH BETA INDEX SWAP,S&P 500 HIGH BETA INDEX SWAP,S&P 500 HIGH BETA INDEX SWAP,BANK OF NEW YORK CASH RESERVE,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,GOLDMAN FS GOVT INST,OXY,ENPH,NCLH,CZR,FANG,RCL,NVDA,DXC,TSLA,MGM,MRO,UAL,DVN,BA,PAYC,CCL,APA,HAL,MPWR,HWM,PENN,QRVO,NXPI,SWKS,PTC,LRCX,LB,AMAT,TER,SPG,MCHP,LNC,ALGN,DAL,SYF,APTV,AAL,DFS,EXPE,MAR,KLAC,PVH,HES,MPC,LYV,OKE,SLB,TRMB,ALB,WELL,COP,PSX,KIM,QCOM,IVZ,NOV,WYNN,VTR,VLO,GPS,EOG,TXT,ALK,FCX,MU,UNM,WDC,CBRE,URI,CDW,HST,CFG,BKNG,COF,PXD,PFG,WY,FITB,MHK,LYB,AIG,AMP,CMA,PRU,KEY,RF,SIVB,C,DISH,BEN,STT,HBAN,BKR,LEG,LUV,ZION,TFC,MOS,DOW,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FS GOVT INST,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,SUM
07/09/2021,33.51,17.7,9.52,6.77,2.85,2.37,2.22,0.65,0.41,0.38,0.35,0.34,0.34,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.0,0.0,0.0,0.0,0.0,99.97999999999999
