,Sinopec Group Overseas Development (2015) Limited,Brazil (Federative Republic),Bahrain (Kingdom of),Gaz Capital S.A.,JSC National Company KazMunayGas,Perusahaan Penerbit SBSN Indonesia III,Saudi Arabia (Kingdom of),Indonesia (Republic of),Mexico (United Mexican States),Office Cherifien des Phosphates,Indonesia (Republic of),Russian Federation,Croatia (Republic Of),Turkey (Republic of),China (People's Republic Of),Egypt (Arab Republic of),Qatar (State of),Abu Dhabi (Emirate of),QNB Finance Ltd,Export-Import Bank of India,Banco do Brasil S.A. (Grand Cayman Branch) 3.88%,COLOM 2.625 03/15/23,Turkey (Republic of),Turkey (Republic of),International Bank Of Azerbaijan,Hungary (Republic Of),Sri Lanka (Democratic Socialist Republic of),Panama (Republic of),PERU 7.35 07/21/25,Power Sector Assets and Liabilities Management Corporation,Petrobras Global Finance B.V.,Dominican Republic,Ukraine (Republic of),Poland (Republic of),Ukraine (Republic of),South Africa (Republic of),South Africa (Republic of),Petroleos Mexicanos,Brazil (Federative Republic),Romania (Republic Of),PEMEX 6.875 10/16/25 REGS,Poland (Republic of),Ecopetrol S.A. 5.88%,Cash,Hungary (Republic Of),MEX 4 10/02/23,SUM
07/09/2021,4.42,3.23,3.15,3.11,3.1,3.09,3.05,3.05,3.04,3.04,3.03,3.0,3.0,2.98,2.94,2.94,2.94,2.89,2.89,2.89,2.84,2.82,2.71,2.24,2.04,1.94,1.83,1.72,1.7,1.67,1.56,1.52,1.51,1.5,1.49,1.49,1.45,1.41,1.2,1.19,0.64,0.61,0.37,0.34,0.22,0.21,100.0
