,RUN,MASI,DECK,FSLR,SEDG,AXON,SAFM,CDAY,SYNA,PCTY,GMED,QDEL,SAIL,SLAB,RAMP,JCOM,SYNH,HAE,AEO,HALO,CABO,LSCC,AMED,RGEN,MCY,CRUS,KNSL,CGNX,IIVI,FOXF,NSA,AZPN,CNXC,TTC,CROX,NYT,LGND,JEF,WING,QLYS,FDS,LECO,LSI,IAA,LITE,UTHR,HELE,MEDP,HQY,GGG,TPD.,AMG,DCI,TECH,LAD,DTM WI,FHI,MIDD,SBRA,BRO,SIGI,MANH,FIVE,JWN,MOH,URBN,COR,NUVA,FICO,PZZA,RCM,HRC,PII,LII,LHCG,BC,G,CRNC,CR,NATI,IRDM,RYN,CPT,RH,KNX,ENS,ICUI,GO,CREE,NEOG,WSO,TREX,RLI,TTEK,NSP,SMTC,TDC,BLKB,CSL,CHE,EVR,STOR,LIVN,ACC,PNM,AN,HUBB,GHC,ITT,EGP,WWD,SKX,SSD,TREE,MAC,HCSG,MSA,KMPR,FR,OLLI,SCI,SLM,AIRC,THC,NBIX,STAA,COHR,HXL,XEC,MSM,SGMS,MRCY,SEIC,JHG,OLED,LANC,IBKR,JBL,SON,SF,AGCO,REXR,CIEN,IART,NDSN,BLD,CFX,BCO,KSS,OHI,JAZZ,NVST,RNR,CPRI,FLO,CVLT,LSTR,ALE,WERN,DKS,AM,COLM,CHH,LAMR,SWX,FCN,NCR,WTRG,CRI,YELP,SIX,SBNY,PCH,AFG,EPR,VMI,IDA,EWBC,SLGN,INGR,SSF.,LOPE,THG,MUR,RPM,TXRH,OC,CBSH,EBS,AMKR,GNTX,SMG,TOL,SLG,SRCL,ACM,JW.A,CHDN,TPH,HOG,NAVI,LPX,BJ,MUSA,FL,PNFP,FLS,OZK,KMT,NKTR,COTY,KBR,VSAT,CACI,NGVT,NVT,TEX,UGI,BLDR,WSM,FAF,OFC,CCMP,UMPQ,TPX,EHC,THO,CLH,NYCB,KRC,YETI,WRI,RBC,EME,MAT,LFUS,CMP,TR,CUZ,SR,WAFD,BKH,HIW,NNN,PSB,BOH,NWE,HE,RGLD,FFIN,HR,OGE,OGS,WOR,SRC,UMBF,Y,DOC,ATR,HAIN,SAIC,MPW,JBGS,ASGN,DEI,WEX,JLL,WEN,PEB,SXT,XPO,CMC,XRX,PPC,CLF,STRA,STLD,OLN,ARW,WH,R,KBH,INT,MAN,MTX,GXO WI,TMHC,KAR,FCFS,VSCO WI,MTG,RGA,ESNT,CFR,BRX,DAR,MDU,BHF,CIT,BDC,NEU,VSH,X,EXP,ENV,PACW,TRN,HRB,GEF,POST,VNT,GME,ORI,CAR,AVNT,CASY,SNX,GXO,VSCO,DTM,CNO,AYI,TRMK,TCBI,BYD,SAIA,HWC,OPCH,ACHC,CONE,APPS,ASH,CATY,BXS,PEN,ETRN,TGNA,TRGP,CW,PGNY,BRKS,ELY,JBLU,WWE,GT,SABR,PK,HOMB,VAC,PFGC,CBRL,HFC,UE,TNL,HPP,CNX,MLHR,WTFC,PRGO,EXEL,ENR,TNDM,ADS,PB,OSK,MMS,CDK,MKSI,NTCT,NOV,MTZ,TDS,FHN,DAN,GBCI,UNVR,AGPXX,VVV,PRI,SFM,MIME,WBS,ADNT,VLY,STL,SNV,VC,TRIP,FNB,JACK,FLR,ARWR,UBSI,ASB,EQT,IBOC,LEA,NFG,CHX,FULT,DY,GATX,CBT,COG,UNM,SPWR,NJR,PDCO,KEX,COS.,CC,ZD,TKR,WOLF,RRX,RS,CADE,KD WI,ACIW,PRG,AZTA,AA,NUS,SAM,VICR,KD,POWI,AVT,WU,KRG,SUM
07/09/2021,0.33,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41
07/12/2021,0.3,0.3,0.3,0.3,0.28,0.29,0.28,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.28,0.26,0.28,0.27,0.28,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.27,0.0,0.27,0.26,0.27,0.26,0.28,0.27,0.27,0.28,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.27,0.26,0.27,0.28,0.26,0.27,0.27,0.26,0.26,0.26,0.27,0.0,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.27,0.25,0.26,0.25,0.0,0.26,0.25,0.26,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.0,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.0,0.25,0.26,0.27,0.26,0.0,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.26,0.0,0.25,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.25,0.26,0.26,0.0,0.25,0.25,0.25,0.0,0.0,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36999999999999
07/13/2021,0.3,0.3,0.3,0.3,0.28,0.29,0.28,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.28,0.26,0.28,0.27,0.28,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.27,0.0,0.27,0.26,0.27,0.26,0.28,0.27,0.27,0.28,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.27,0.26,0.27,0.28,0.26,0.27,0.27,0.26,0.26,0.26,0.27,0.0,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.27,0.25,0.26,0.25,0.0,0.26,0.25,0.26,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.0,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.0,0.25,0.26,0.27,0.26,0.0,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.26,0.0,0.25,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.25,0.26,0.26,0.0,0.25,0.25,0.25,0.0,0.0,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36999999999999
07/14/2021,0.3,0.3,0.3,0.3,0.28,0.29,0.28,0.29,0.28,0.28,0.29,0.27,0.28,0.28,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.28,0.26,0.28,0.26,0.28,0.27,0.27,0.27,0.27,0.28,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.27,0.0,0.27,0.26,0.27,0.0,0.28,0.27,0.27,0.28,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.27,0.26,0.27,0.28,0.26,0.27,0.27,0.26,0.26,0.26,0.27,0.0,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.27,0.25,0.26,0.25,0.0,0.26,0.25,0.26,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.0,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.25,0.25,0.25,0.27,0.26,0.0,0.25,0.25,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.25,0.26,0.26,0.0,0.25,0.25,0.25,0.0,0.0,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.26,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25999999999999
07/15/2021,0.31,0.3,0.3,0.3,0.28,0.29,0.28,0.28,0.29,0.28,0.29,0.27,0.28,0.28,0.26,0.28,0.28,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.28,0.26,0.28,0.28,0.26,0.27,0.27,0.28,0.27,0.26,0.26,0.27,0.26,0.26,0.27,0.27,0.27,0.26,0.27,0.0,0.27,0.26,0.27,0.26,0.29,0.27,0.26,0.28,0.25,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.27,0.26,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.0,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.0,0.26,0.26,0.0,0.26,0.25,0.26,0.25,0.28,0.27,0.26,0.26,0.26,0.25,0.26,0.26,0.0,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.25,0.0,0.0,0.26,0.27,0.25,0.0,0.25,0.26,0.27,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.0,0.25,0.25,0.25,0.26,0.26,0.25,0.25,0.25,0.26,0.26,0.0,0.25,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.0,0.26,0.26,0.0,0.0,0.25,0.26,0.0,0.0,0.27,0.26,0.26,0.25,0.26,0.25,0.26,0.25,0.0,0.0,0.25,0.26,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.26,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.37
07/16/2021,0.31,0.31,0.3,0.3,0.28,0.3,0.28,0.28,0.29,0.28,0.29,0.27,0.28,0.28,0.26,0.28,0.28,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.28,0.27,0.28,0.28,0.27,0.28,0.27,0.28,0.27,0.26,0.26,0.28,0.27,0.27,0.27,0.27,0.28,0.26,0.27,0.0,0.27,0.26,0.27,0.26,0.28,0.28,0.27,0.28,0.25,0.27,0.28,0.26,0.26,0.26,0.25,0.26,0.26,0.27,0.27,0.27,0.26,0.27,0.28,0.0,0.27,0.26,0.26,0.26,0.26,0.27,0.0,0.26,0.26,0.26,0.27,0.27,0.27,0.28,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.26,0.0,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.28,0.27,0.26,0.26,0.26,0.25,0.26,0.26,0.0,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.25,0.26,0.26,0.26,0.0,0.25,0.25,0.27,0.25,0.0,0.26,0.26,0.27,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.26,0.0,0.25,0.27,0.25,0.25,0.26,0.25,0.26,0.0,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.25,0.0,0.26,0.26,0.25,0.0,0.25,0.26,0.0,0.0,0.27,0.25,0.26,0.26,0.26,0.25,0.26,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.26,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.27,0.25,0.26,0.26,0.25,0.26,0.26,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.26,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59
07/19/2021,0.27,0.31,0.3,0.28,0.26,0.29,0.29,0.28,0.28,0.28,0.29,0.27,0.26,0.27,0.0,0.28,0.28,0.26,0.26,0.26,0.27,0.26,0.27,0.27,0.27,0.28,0.28,0.28,0.26,0.28,0.28,0.27,0.27,0.28,0.28,0.27,0.0,0.28,0.27,0.25,0.27,0.28,0.28,0.28,0.26,0.27,0.0,0.27,0.25,0.27,0.26,0.27,0.28,0.27,0.27,0.26,0.27,0.28,0.26,0.27,0.27,0.25,0.26,0.0,0.28,0.26,0.27,0.26,0.27,0.28,0.0,0.26,0.26,0.0,0.26,0.26,0.27,0.0,0.26,0.26,0.0,0.27,0.28,0.26,0.28,0.26,0.25,0.27,0.0,0.26,0.26,0.25,0.27,0.26,0.27,0.0,0.26,0.0,0.27,0.26,0.0,0.26,0.25,0.27,0.26,0.28,0.27,0.26,0.27,0.27,0.25,0.26,0.26,0.0,0.26,0.26,0.26,0.25,0.27,0.27,0.27,0.26,0.27,0.26,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.26,0.26,0.27,0.0,0.26,0.26,0.25,0.26,0.26,0.25,0.26,0.25,0.0,0.26,0.25,0.25,0.27,0.0,0.26,0.25,0.25,0.26,0.0,0.26,0.0,0.26,0.26,0.26,0.26,0.0,0.25,0.25,0.26,0.27,0.0,0.0,0.26,0.25,0.0,0.0,0.26,0.26,0.26,0.26,0.25,0.27,0.26,0.25,0.0,0.0,0.0,0.26,0.0,0.25,0.25,0.0,0.26,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.26,0.27,0.0,0.26,0.26,0.26,0.25,0.0,0.0,0.26,0.0,0.26,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.26,0.0,0.25,0.0,0.25,0.0,0.25,0.26,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.28,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6
