,SCZ,XTSLA,EUR,NOK,SEK,ILS,AUD,GBP,EUR,ILS,NZD,DKK,NZD,GBP,CHF,CHF,GBP,CHF,NOK,SEK,NZD,AUD,EUR,NZD,CHF,JPY,GBP,HKD,AUD,NOK,DKK,SGD,JPY,EUR,HKD,JPY,SEK,AUD,NOK,HKD,ILS,DKK,ILS,DKK,SEK,SGD,HKD,SGD,USD,SUM
07/09/2021,99.92,0.06,0.05,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,100.08999999999999
