,EDIT,VCYT,NTRA,VCRA,AXGN,GKOS,TMO,ILMN,ISRG,DXCM,CLLS,CRL,TRHC,DHR,FLGT,ABMD,CDNA,EXAS,CSII,1833.HK,DIA.MI,SHL.DE,REGN,QDEL,BSX,PODD,IART,NEO,HCAT,IRTC,PEN,BIO,IQV,OMCL,CTLT,LONN.SW,NVRO,NVTA,INCY,PKI,TECN.SW,NSTG,MASI,ALGN,A,ERF.PA,HOLX,CDXS,ROG.SW,MEDP,CRY,ONEM,6618.HK,TCMD,EW,DDD,SYK,PHIA.AS,BMRN,VRTX,SN.L,CSL.AX,ABT,241.HK,BRKS,CERS,CNMD,BMY,BAX,GN.CO,ALNY,GMED,MRNA,AVNS,NOVT,BDX,TDOC,ARWR,STAA,VEEV,4543.T,MTLS,EMIS.L,NVCR,AGPXX,Cash,British Sterling Pound,Swiss Franc,Euro,SUM
07/09/2021,2.28,1.65,1.62,1.56,1.56,1.56,1.54,1.53,1.52,1.52,1.51,1.5,1.49,1.49,1.48,1.47,1.45,1.45,1.44,1.44,1.42,1.41,1.4,1.4,1.4,1.39,1.39,1.37,1.36,1.34,1.34,1.32,1.31,1.3,1.3,1.3,1.28,1.27,1.26,1.25,1.25,1.24,1.18,1.17,1.17,1.16,1.16,1.15,1.15,1.15,1.13,1.13,1.11,1.09,1.09,1.07,1.07,1.01,1.0,0.98,0.97,0.96,0.95,0.94,0.92,0.89,0.87,0.86,0.86,0.85,0.79,0.78,0.78,0.77,0.77,0.77,0.76,0.76,0.75,0.74,0.72,0.69,0.66,0.63,0.24,0.0,0.0,0.0,0.0,100.00999999999999
