,iShares MSCI Colombia ETF,Us Dollars,CEZ.PR,CAP.SN,MONET.PR,KOMB.PR,ALRS.ME,PPC.AT,WIE.VI,JSW.WA,SIBN.ME,KGH.WA,IBE.MC,BG.VI,EDP.LS,EBS.VI,ALR.WA,CHMF.ME,VOE.VI,COR.LS,MOH.AT,TABAK.PR,KARE.AT,MYTIL.AT,ROSN.ME,HTO.AT,CENCOSUD.SN,GAZP.ME,CHG.BK,TPE.WA,NTGY.MC,EREGL.IS,CCU.SN,RBI.VI,SBER.ME,BCI.SN,IIA.VI,C31.SI,UQA.VI,PETKM.IS,O39.SI,PKO.WA,SBRY.L,GALP.LS,PGE.WA,MNG.L,ELE.MC,KGF.L,ANA.MC,CHG.BK,AV.L,U11.SI,PSN.L,LGEN.L,DLG.L,ELPE.AT,PEO.WA,BDEV.L,PHNX.L,ENTEL.SN,NVG.LS,COLBUN.SN,LTS.WA,PKN.WA,BELA.AT,UPRO.ME,ENG.MC,S58.SI,C09.SI,SISE.IS,KCHOL.IS,U96.SI,E5H.SI,FER.MC,SPL.WA,MAP.MC,C52.SI,BBVA.MC,C07.SI,SAHOL.IS,YKBNK.IS,CABK.MC,LTM.SN,JMT.LS,SAN.MC,ISCTR.IS,NOS.LS,C6L.SI,AKBNK.IS,HALKB.IS,EUR.WA,VAKBN.IS,ALTR.LS,EGL.LS,RENE.LS,S51.SI,CHG.BK,CHG.BK,CHG.BK,FFGRP.AT,CHG.BK,SUM
07/09/2021,7.03,2.89,2.84,2.79,2.38,1.84,1.79,1.7,1.68,1.68,1.68,1.65,1.63,1.53,1.5,1.48,1.48,1.46,1.44,1.42,1.34,1.32,1.31,1.28,1.25,1.24,1.21,1.19,1.19,1.16,1.11,1.08,1.06,0.99,0.99,0.96,0.95,0.92,0.91,0.91,0.9,0.89,0.89,0.87,0.87,0.86,0.85,0.84,0.84,0.83,0.83,0.82,0.79,0.78,0.78,0.77,0.76,0.76,0.75,0.75,0.73,0.73,0.7,0.7,0.7,0.7,0.68,0.68,0.68,0.63,0.62,0.61,0.61,0.6,0.6,0.57,0.56,0.56,0.55,0.54,0.54,0.54,0.51,0.49,0.47,0.46,0.45,0.44,0.44,0.43,0.42,0.31,0.28,0.25,0.18,0.18,0.13,0.03,0.01,0.0,0.0,100.0
