,IVV,Spdr S&P Cll Opt 12/21 353,Spdr S&P Cll Opt 12/21 391,SPDR® S&P 500 ETF Trust,Option on SPDR® S&P 500 ETF Trust Dec22,Option on SPDR® S&P 500 ETF Trust Dec22,Spdr S&P Put Opt 12/22 390,Spdr S&P Cll Opt 12/22 425,FGXXX,Spdr S&P Cll Opt 12/22 415,Option on SPDR® S&P 500 ETF Trust Dec22,Option on SPDR® S&P 500 ETF Trust Dec22,Spdr S&P Put Opt 12/22 375,Spdr S&P Cll Opt 12/22 400,Spdr S&P Put Opt 12/22 360,Spdr S&P Cll Opt 12/22 450,Option on SPDR® S&P 500 ETF Trust Dec22,Option on SPDR® S&P 500 ETF Trust Dec22,Spdr S&P Cll Opt 12/22 465,Spdr S&P Cll Opt 12/22 480,Spdr S&P Cll Opt 12/21 372,SUM
07/09/2021,82.39,13.87,8.15,7.93,2.07,1.92,1.43,1.39,0.89,0.86,0.69,0.63,0.6,0.24,0.17,-0.11,-0.21,-0.22,-0.34,-0.45,-21.88,100.02
