,JPMORGAN US GOVT MMKT FUN,G2,TBA UMBS SINGLE 2.5%,T,FNCL,FHMS,T,FNCI,S,FNGT,T,FN,SP,FN,T,FN,T,T,T,PROG,DRIVE,SCRT,CAALT,TPMT,SCRT,LFT,FN,JPMCC,FN,SRFC,T,FN,FN,MFCC,MHC,NMEF,BAMLL,FNR,T,SP,BJETS,WFC,LP LMS 2021-1 6.17% 10/28,T,DROT,FRR,FFIN,DTAOT,T,MSCR,PRET,FREMF,FKH,AMSR,MADIAQ,USAUT,PAID,FHMS,FHF,HCA,RMIT,AFFRM,NZES,SP,FN,CRVNA,ANCHR,FRR,DROT,CSMC,SCRT,S,PROG,FN,G2,T,PROG,AH4R,FN,PMTCR,EART,AMSR,VCAT,FHMS,CHTR,FAHB,T,CPS,FHMS,PROG,OPTN,SDART,SP,AMSR,GS,C,SMG,BAYVIEW FLT 01/32,HGVT,MSCR,SCRT,CMHAT,OPTN,BJETS,FNA,T,MS,ETP,BAC,AMSR,OCTL,LLEND,ACCO,MFIT,NZES,FN,BATSLN,NZES,HSBC,FFIN,FREMF,TAH,GSFMT,ACI,VEROS,PROG,FNA,GS,RMIT,GNR,WFC,CNC,AVID,BHCCN,CS,MVWOT,CMCSA,FCAT,NZES,BA,HYNMTR,ACAR,AJAXM,AQFIT,OPTN,BAC,URI,LUMN,VMW,S,PROG,VOLT,ACAFP,FREMF,NHLT,FHMS,VOLT,GS,ABIBB,BAC,ORCL,SRCL,ACAFP,EDPPL,T,ACR,ACAFP,COLO,LHOME,AMCAR,BPCEGP,EART,FREMF,GS,SOCGEN,HSBC,BAC,GE,ABIBB,ENBL,BACR,OXY,CASH OR CASH COLLATERAL,CI,ISPIM,G2,WESTR,PRPM,HCA,AEE,CSCHLD,PFE,PRET,MS,THYELE,GILD,T,CHTR,ARGID,ISPIM,SUM
07/09/2021,8.17,3.51,2.78,2.32,1.3,1.14,0.82,0.82,0.67,0.67,0.62,0.58,0.52,0.5,0.5,0.49,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.41,0.41,0.39,0.39,0.38,0.37,0.36,0.35,0.34,0.34,0.34,0.34,0.34,0.33,0.32,0.32,0.32,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,65.94
