,MSCI US IMI 25/50 REAL ESTATE PRICE USD INDEX SWAP,MSCI US IMI 25/50 REAL ESTATE PRICE USD INDEX SWAP,MSCI US IMI 25/50 REAL ESTATE PRICE USD INDEX SWAP,MSCI US IMI 25/50 REAL ESTATE PRICE USD INDEX SWAP,MSCI US IMI 25/50 REAL ESTATE PRICE USD INDEX SWAP,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,AMT,PLD,CCI,EQIX,PSA,GOLDMAN FINL SQ TRSRY INST 506,DLR,SPG,GOLDMAN FS GOVT INST,SBAC,WELL,AVB,CBRE,EQR,WY,O,ARE,EXR,INVH,VTR,MAA,ESS,SUI,PEAK,DRE,BXP,VICI,UDR,ELS,WPC,CPT,MPW,IRM,HST,AMH,VER,JLL,GLPI,REG,LAMR,CUBE,COLD,KIM,CONE,OHI,NNN,STOR,LSI,REXR,FRT,VNO,KRC,FR,AIRC,STAG,ACC,BRX,EGP,CUZ,HTA,DEI,RDFN,SLG,SRC,COR,MGP,HIW,RYN,QTS,IIPR,ADC,HPP,HHC,PK,RHP,EPR,SBRA,TRNO,HR,DOC,NSA,EQC,LXP,PCH,JBGS,WRI,DBRG,OFC,BNL,OUT,GOLDMAN FINL SQ TRSRY INST 506,PEB,PSB,SHO,MAC,APLE,NHI,KW,EPRT,NMRK,UE,RPAI,SVC,FCPT,EXPI,UNIT,CXP,DRH,RLGY,WRE,XHR,CWK,CTRE,BDN,GOLDMAN FS GOVT INST,AAT,ROIC,SITC,AKR,OPEN,PDM,IRT,KRG,MNR,PGRE,RLJ,LTC,STAR,DEA,ESRT,SKT,ILPT,CHCT,NXRT,CLI,ALEX,JOE,SAFE,GNL,GTY,OPI,CLDT,MMI,CIO,ALX,AHH,CSR,OLP,SNR,AIV,CTT,NTST,AFIN,RMAX,CPLG,SRG,GMRE,RPT,LAND,GOOD,GEO,FSP,DHC,BFS,RMR,FPH,INN,UMH,APTS,UBA,UHT,FOR,GOLDMAN FINL SQ TRSRY INST 506,FRPH,DREYFUS GOVT CASH MGMT,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,20.44,15.58,15.46,13.81,4.89,3.15,2.28,2.1,1.73,1.28,1.21,1.03,0.68,0.64,0.6,0.59,0.56,0.5,0.5,0.42,0.4,0.39,0.36,0.36,0.34,0.32,0.31,0.31,0.28,0.28,0.27,0.26,0.26,0.24,0.23,0.21,0.19,0.19,0.19,0.17,0.17,0.17,0.16,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,99.96999999999997
