,EXPE,Z,ABNB,BIDU,BKNG,CPNG,PDD,CNR.TO,SNAP,UNP,ZI,UPS,CHWY,9618.HK,ADYEN.AS,BEKE,BBY,GOOGL,WSM,CSX,WMT,3690.HK,PTON,BABA,AMZN,PLD,MAERSK B.CO,RKT,LULU,TWTR,ZAL.DE,035420.KS,MELI,CPRT,YNDX,DPW.DE,INTU,IAC,CSGP,AUTO.L,EBAY,FDX,FISV,HFG.DE,PRX.AS,REA.AX,UBER,CVNA,4755.T,ETSY,W,SE,SQ,PINS,ADE.OL,FTCH,FB,SHOP,DHER.DE,PYPL,n/a,SUM
03/24/2022,2.09,2.05,2.04,2.02,1.94,1.92,1.91,1.9,1.9,1.87,1.87,1.85,1.83,1.82,1.82,1.82,1.78,1.77,1.77,1.77,1.76,1.76,1.76,1.75,1.74,1.73,1.72,1.71,1.7,1.69,1.69,1.68,1.68,1.66,1.66,1.66,1.66,1.64,1.64,1.64,1.63,1.61,1.6,1.58,1.56,1.55,1.54,1.53,1.53,1.46,1.42,1.41,1.4,1.38,1.3,1.21,1.17,1.15,1.11,1.07,-0.5,99.38
