,688202.SS,Cash,688202.SS,AMZN,688202.SS,688202.SS,688202.SS,HD,688202.SS,DIS,688202.SS,CMCSA,NFLX,WMT,COST,MCD,LOW,SBUX,TGT,CHTR,BKNG,TJX,UBER,ROKU,DG,ROST,CMG,PINS,INFO,SYY,ORLY,WBA,MAR,YUM,HLT,AZO,LUV,KR,LBRDK,DAL,CPRT,VIAC,BBY,W,EXPE,DLTR,ABNB,TSCO,BURL,CCL,KMX,CVNA,DRI,ULTA,RCL,DPZ,MGM,LVS,OMC,UAL,ABC,DKNG,LB,CAH,LYFT,LKQ,AAL,AAP,WYNN,IPG,MTN,LYV,WSM,FOXA,CHGG,RH,FND,NCLH,FIVE,CABO,DISH,LAD,NWSA,FWONK,ARMK,SCI,BFAM,DISCK,KSS,LSXMK,ATUS,ROL,SIRI,ALK,IAA,CASY,GPS,CHDN,VAC,WH,DKS,BJ,FL,NXST,TXRH,NYT,PLNT,TMX,ZI,UHAL,FOX,JBLU,DISCA,AN,QRTEA,BYD,OLLI,FTDR,HRB,EYE,TGNA,LOPE,WEN,LBRDA,TRIP,LSXMA,CBRL,CHH,MUSA,WMG,RAMP,NWS,MSGS,SFM,H,WWE,PAG,WOOF,AAN,FWONA,ACI,VIACA,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,688202.SS,SUM
07/09/2021,54.94,27.71,26.18,19.13,15.34,14.48,8.84,4.4,4.23,4.14,4.12,3.39,3.04,2.51,2.27,2.24,1.78,1.71,1.55,1.29,1.16,1.05,0.96,0.69,0.66,0.57,0.56,0.56,0.55,0.52,0.51,0.49,0.47,0.44,0.44,0.42,0.41,0.38,0.36,0.36,0.36,0.36,0.33,0.3,0.3,0.3,0.29,0.28,0.28,0.27,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.2,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.0,-4.12,-4.23,-8.84,-14.48,-15.34,-26.18,-54.94,99.97999999999999
