,AAPL,MSFT,AMZN,GOOGL,FB,JNJ,TSLA,PYPL,BRK.B,UNH,JPM,AVGO,MRNA,TXN,ABT,BAC,DHR,CRWD,PG,TWLO,DIS,AMAT,SQ,CMCSA,IDXX,LRCX,HUBS,XOM,NXPI,A,TRMB,TEL,APPS,ALGN,HCA,CRL,TGT,ON,MS,HON,SBUX,INSP,THC,GS,PM,F,SCHW,ROKU,CAT,DE,GNRC,SNAP,GM,PNC,COF,PINS,FDX,ETN,JCI,CARR,LB,EL,TT,SYF,DFS,PH,CZR,SIVB,LIN,RH,NEE,AMP,URI,ALLY,MIDD,STZ,BYD,LAD,Z,PENN,GTLS,IVZ,OVV,PWR,SYY,TRGP,ADM,AGCO,HAL,DAR,XEC,BG,PLD,SAM,DUK,SO,FCX,PSA,DOW,Fidelity Revere Str Tr,DD,WELL,SPG,PEG,CTVA,AES,EXR,LYB,CLF,MLM,UGI,VTR,CBRE,VICI,DTE,CUBE,WY,OLN,RDFN,MDU,STOR,MOS,JLL,CHG.BK,CHG.BK,DTM WI,CHG.BK,Fidelity Securities Lending Cash Central Fund,SUM
07/09/2021,6.02,5.78,4.04,3.91,2.45,1.77,1.73,1.71,1.7,1.63,1.57,1.28,1.24,1.23,1.22,1.19,1.19,1.19,1.17,1.16,1.14,1.13,1.08,1.04,1.03,1.02,1.02,0.99,0.97,0.93,0.91,0.91,0.9,0.89,0.89,0.86,0.86,0.85,0.83,0.82,0.82,0.79,0.79,0.79,0.78,0.77,0.74,0.73,0.71,0.69,0.69,0.68,0.68,0.65,0.65,0.64,0.63,0.63,0.62,0.62,0.6,0.6,0.59,0.59,0.58,0.56,0.55,0.54,0.53,0.53,0.52,0.52,0.5,0.5,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.44,0.43,0.43,0.41,0.4,0.39,0.38,0.37,0.35,0.32,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.14,0.14,0.04,0.01,0.0,99.99000000000001
