,Egypt Government International Bond,ABJA Investment Co Pte Ltd,Asian Development Bank,Qatar Government International Bond,Asian Development Bank,Perusahaan Penerbit SBSN Indonesia III,Comision Federal de Electricidad,Republic of Poland Government International Bond,Turkey Government International Bond,Abu Dhabi Government International Bond,Turkiye Is Bankasi AS,Turkey Government International Bond,Brazilian Government International Bond,Hungary Government International Bond,Philippine Government International Bond,Petrobras Global Finance BV,Power Sector Assets & Liabilities Management Corp,Colombia Government International Bond,Cemig Geracao e Transmissao SA,Indonesia Government International Bond,Indonesia Government International Bond,King Power Capital Ltd,GTL Trade Finance Inc / Gerdau Holdings Inc,Vietnam Government International Bond,Vietnam Government International Bond,CSN Inova Ventures,CSN Inova Ventures,Perusahaan Gas Negara Tbk PT,Perusahaan Gas Negara Tbk PT,Bharti Airtel International Netherlands BV,Indonesia Government International Bond,Alfa SAB de CV,Cemex SAB de CV,Bharti Airtel International Netherlands BV,Park Aerospace Holdings Ltd,Cemex SAB de CV,Perusahaan Penerbit SBSN Indonesia III,State Grid Overseas Investment 2014 Ltd,Empresa Nacional del Petroleo,Grupo Bimbo SAB de CV,Grupo Bimbo SAB de CV,Abu Dhabi National Energy Co PJSC,ONGC Videsh Ltd,Alibaba Group Holding Ltd,State Grid Overseas Investment 2014 Ltd,Comision Federal de Electricidad,Perusahaan Penerbit SBSN Indonesia III,Perusahaan Penerbit SBSN Indonesia III,Export-Import Bank of China/The,Export-Import Bank of China/The,MAF Global Securities Ltd,Turkiye Vakiflar Bankasi TAO,EMG SUKUK Ltd,Banco do Brasil SA/Cayman,MTN Mauritius Investments Ltd,MTN Mauritius Investments Ltd,Sharjah Sukuk Ltd,Republic of South Africa Government International Bond,Sasol Financing USA LLC,JSW Steel Ltd,Minsur SA,Indian Oil Corp Ltd,SURA Asset Management SA,Emirates Telecommunications Group Co PJSC,Colombia Government International Bond,Banco Votorantim SA,Black Sea Trade & Development Bank,MDGH - GMTN BV,Tencent Holdings Ltd,QNB Finance Ltd,Philippine National Bank,Coca-Cola Icecek AS,Petroleos Mexicanos,MDGH - GMTN BV,Abu Dhabi Government International Bond,Turk Telekomunikasyon AS,Turkey Government International Bond,Hazine Mustesarligi Varlik Kiralama AS,Agricultural Bank of China Ltd/New York,China Construct Bank Asia,BOC Aviation USA Corp,Global Aircraft Leasing Co Ltd,Saka Energi Indonesia PT,Kaisa Group Holdings Ltd,Banco Inbursa SA Institucion De Banca Multiple Grupo Financi,Banco Inbursa SA Institucion De Banca Multiple Grupo Financi,Banco Daycoval SA,Power Sector Assets & Liabilities Management Corp,Rio Oil Finance Trust Series 2014-1,Ingram Micro Inc,Park Aerospace Holdings Ltd,Asian Infrastructure Investment Bank/The,DAE Funding LLC,Cash/Receivables/Payables,SUM
07/09/2021,3.67,2.78,2.49,2.29,2.21,1.89,1.86,1.86,1.8,1.79,1.79,1.76,1.59,1.45,1.41,1.4,1.04,1.01,0.99,0.97,0.97,0.97,0.96,0.95,0.95,0.95,0.95,0.95,0.95,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.91,0.91,0.91,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.87,0.86,0.86,0.86,0.85,0.8,0.77,0.69,0.69,0.67,0.65,0.52,0.49,0.47,0.45,0.44,0.18,100.02999999999999
