,2330.TW,005930.KS,VALE3.SA,HDB,INFY,NPN.JO,IBN,SBRCY,RIGDS.,000660.KS,LUKOY,035420.KS,2317.TW,HDFC.NS,035720.KS,2454.TW,OGZD.L,BBCA.JK,006400.KS,005380.KS,PETR4.SA,CHG.BK,1303.TW,WALMEX.MX,BBDC4.SA,2412.TW,1301.TW,055550.KS,005490.KS,3045.TW,068270.KS,105560.KS,066570.KS,NILSY,FSR.JO,000270.KS,4904.TW,B3SA3.SA,GMEXICOB.MX,1402.TW,BTS-R.BK,051910.KS,PZU.WA,AXISBANK.NS,PKO.WA,MGLU3.SA,009150.KS,TENAGA.KL,KOTAKBANK.NS,2002.TW,BVT.JO,BID.JO,ITSA4.SA,SM.PM,IHH.KL,2912.TW,1216.TW,MBT,BIMBOA.MX,PETDAG.KL,TTM,6147,086790.KS,ITC.NS,2891.TW,2303.TW,BMRI.JK,SBID.L,012330.KS,LT.NS,CPALL-R.BK,SHP.JO,2603.TW,SANB11.SA,BBAS3.SA,COPEC.SN,BPAC11.SA,HMPRO-R.BK,ASND,033780.KS,CHG.BK,SCB.BK,DIALOG.KL,2834.TW,3008.TW,6505.TW,VEDL,1477.TW,TU-R.BK,AMS.JO,2801.TW,TLKM.JK,SQM/B.SN,ANG.JO,CEMEXCPO.MX,SCC.BK,CYRE3.SA,BHARTIARTL.NS,MER.PM,011200.KS,HCLTECH.NS,CHG.BK,AZUL4.SA,CHG.BK,ADANIPORTS.NS,2618.TW,CCU.SN,1326.TW,FEMSAUBD.MX,MTN.JO,2308.TW,M&M.NS,ASII.JK,TATASTEEL.NS,WIPRO.NS,TUPRS.IS,096770.KS,GRUPOSURA.BC,6415.TW,2609.TW,IMP.JO,SSW.JO,091990.KQ,NTCO3.SA,3034.TW,SUNPHARMA.NS,2615.TW,SUZB3.SA,3711.TW,CPI.JO,3481.TW,ADANIENT.NS,2409.TW,INDUSINDBK.NS,VOLARA.MX,CIPLA.NS,GNDI3.SA,DELTA-R.BK,LAURUSLABS.NS,TLEVISACPO.MX,GFI.JO,TOPGLOV.KL,SOL.JO,SBICARD.NS,CSNA3.SA,JSWSTEEL.NS,UPL.NS,LWSA3.SA,BIDI4.SA,GULF-R.BK,ADANIGREEN.NS,CHG.BK,CHG.BK,CHG.BK,SUM
07/09/2021,10.31,6.61,2.4,2.38,2.2,1.79,1.7,1.66,1.62,1.57,1.51,1.41,1.38,1.24,1.23,1.21,1.11,1.06,1.03,0.99,0.98,0.98,0.96,0.92,0.9,0.86,0.84,0.82,0.81,0.8,0.78,0.77,0.75,0.74,0.74,0.73,0.72,0.7,0.7,0.67,0.67,0.67,0.66,0.66,0.64,0.63,0.63,0.62,0.61,0.6,0.59,0.57,0.56,0.56,0.55,0.55,0.54,0.54,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.5,0.48,0.48,0.47,0.44,0.44,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.4,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.34,0.33,0.31,0.31,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.15,0.14,0.14,0.13,0.12,0.02,0.0,0.0,100.01
