,GOOG,MSFT,JNJ,AAPL,PFE,T,VZ,MRK,NOC,PG,CVX,CVS,PM,ED,HPQ,ACN,DUK,WMT,WRB,CMCSA,MCK,ROP,DHR,SJM,OMC,EXPD,IP,DOX,CB,TGT,BMY,IPG,RS,BRK.B,ORCL,UGI,ARW,JBL,COST,ALL,NFG,CSCO,KMI,AN,n/a,SCI,RHI,D,HE,KR,ADM,AVT,DOW,TMX,R,DTE,SNX,RSG,MAN,GPC,WLK,AMZN,AZO,LPX,MMM,WM,UPS,DLB,JNPR,SNA,AFG,L,SLGN,CDK,MMC,GIS,HRB,HSY,MAT,ATO,DELL,CMS,TXN,FOX,AGNC,SUM
07/03/2022,4.85,4.67,3.53,3.45,3.3,3.04,2.89,2.83,2.68,2.65,2.47,2.47,2.41,2.41,2.33,2.32,2.29,2.21,2.0,1.96,1.8,1.76,1.72,1.69,1.66,1.6,1.51,1.44,1.38,1.34,1.33,1.32,1.31,1.23,1.1,1.03,0.99,0.92,0.82,0.81,0.78,0.74,0.72,0.72,0.67,0.67,0.65,0.59,0.55,0.55,0.54,0.5,0.48,0.45,0.44,0.44,0.44,0.43,0.42,0.4,0.39,0.36,0.36,0.3,0.3,0.3,0.3,0.27,0.25,0.23,0.23,0.22,0.22,0.21,0.21,0.17,0.17,0.15,0.14,0.13,0.13,0.08,0.08,0.07,0.06,100.03
