,VWS.CO,ENPH,ORSTED.CO,PLUG,XEL,NEE,IBE.MC,SEDG,ENEL.MI,SSE.L,EDP.LS,RUN,968.HK,PCG,FSLR,SGRE.MC,ENR.DE,916.HK,EDPR.LS,VER.VI,NPI.TO,AQN.TO,BLDP.TO,IDA,BEPC,SCATC.OL,DQ,BE,ORA,SHLS,REGI,FCEL,BLX.TO,CIG,CEN.NZ,NOVA,SPWR,009830.KS,AY,HE,MEL.NZ,INE.TO,336260.KS,JKS,CSIQ,XTSLA,NEOEN.PA,ENIA,NEL.OL,ALE,ECV.DE,TPIC,9519.T,AVA,EBR,GPRE,RNW.TO,SLR.MC,ERG.MI,MBTN.SW,6865.HK,2208.HK,3868.HK,ELP,NDX1.DE,PCELL.ST,ENLT.TA,DRX.L,EUR,112610.KS,S92.DE,VBK.DE,ENRG.TA,ABIO.PA,FKR.MI,AVA,MCPHY.PA,EOLU B.ST,AZRE,018000.KQ,MAXN,451.HK,HKD,NDXB.,322000,ADX.MC,CNY,HBCFT,KRW,CAD,HBCFT,DKK,MESU1,KRW,EUR,ESU1,VGU1,ILS,CHF,NOK,JPY,SEK,GBP,NZD,GSISW,SUM
07/09/2021,8.04,6.75,6.1,4.58,4.17,4.11,4.01,3.93,3.9,3.06,2.67,2.51,2.34,2.17,2.14,2.1,1.77,1.47,1.45,1.45,1.29,1.25,1.22,1.02,0.93,0.9,0.9,0.87,0.86,0.8,0.76,0.75,0.72,0.71,0.71,0.68,0.66,0.66,0.64,0.64,0.64,0.59,0.57,0.57,0.55,0.55,0.54,0.51,0.5,0.5,0.49,0.43,0.42,0.42,0.39,0.38,0.38,0.37,0.35,0.33,0.33,0.32,0.32,0.32,0.32,0.31,0.3,0.29,0.27,0.27,0.27,0.26,0.23,0.22,0.22,0.19,0.15,0.14,0.11,0.1,0.07,0.05,0.04,0.04,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,100.41999999999999
