,600036.SS,601919.SS,603882.SS,600519.SS,002254.SZ,600809.SS,600426.SS,601318.SS,603288.SS,002032.SZ,600132.SS,002027.SZ,600690.SS,600808.SS,000725.SZ,300627.SZ,600031.SS,601166.SS,002841.SZ,601607.SS,000001.SZ,603486.SS,601888.SS,QINGDAO HAIER -A,601377.SS,002382.SZ,300244.SZ,603043.SS,000898.SZ,600039.SS,601668.SS,002064.SZ,000012.SZ,300033.SZ,600779.SS,603259.SS,601636.SS,601211.SS,600028.SS,600176.SS,002142.SZ,002097.SZ,600606.SS,300463.SZ,300124.SZ,000157.SZ,600845.SS,Cash,300677.SZ,600409.SS,603267.SS,600309.SS,000039.SZ,603833.SS,002139.SZ,000338.SZ,300408.SZ,300146.SZ,300413.SZ,000961.SZ,GUANGDONG HYBR-A,601857.SS,600600.SS,601799.SS,300395.SZ,300119.SZ,ZHEJIANG CFMOT-A,601390.SS,ZHUZHOU HONGDA-A,603128.SS,KRC,Chinese Yuan Renminbi,SUM
07/09/2021,8.6,4.96,3.52,3.5,3.11,2.88,2.81,2.72,2.7,2.6,2.57,2.16,2.09,2.04,2.04,1.97,1.97,1.93,1.92,1.9,1.81,1.79,1.71,1.65,1.64,1.58,1.55,1.51,1.47,1.31,1.31,1.3,1.28,1.25,1.23,1.22,1.2,1.19,1.14,1.11,1.1,1.07,1.0,0.93,0.83,0.74,0.53,0.52,0.51,0.51,0.44,0.44,0.37,0.36,0.35,0.35,0.32,0.31,0.31,0.3,0.27,0.26,0.25,0.24,0.2,0.2,0.2,0.19,0.19,0.17,0.16,0.14,100.0
