,HPG.VN,VIC.VN,VHM.VN,VNM.VN,MSN.VN,NVL.VN,THD.VN,VCB.VN,SSI.VN,VRE.VN,GEX.VN,VJC.VN,PDR.VN,STB.VN,KDH.VN,KBC.VN,DIG.VN,VCI.VN,POW.VN,VND.VN,TCH.VN,BID.VN,DGC.VN,DPM.VN,CTG.VN,KDC.VN,DXG.VN,SBT.VN,HSG.VN,VHC.VN,VPI.VN,PVS.VN,SAB.VN,PVD.VN,VCG.VN,GAS.VN,SHB.VN,HDB.VN,VGC.VN,PHR.VN,BVH.VN,PLX.VN,FLC.VN,PPC.VN,NT2.VN,HNG.VN,APH.VN,SHS.VN,GVR.VN,HPX.VN,GMD.VN,NVB.VN,HDG.VN,DXS.VN,DGW.VN,DCM.VN,NKG.VN,n/a,SUM
01/12/2022,10.01,9.05,8.65,6.21,5.92,4.77,4.37,3.8,3.43,3.19,2.26,2.2,2.01,2.01,1.68,1.5,1.29,1.27,1.26,1.25,1.08,1.04,1.04,1.04,1.03,1.02,0.97,0.97,0.94,0.92,0.91,0.91,0.89,0.89,0.86,0.83,0.81,0.68,0.67,0.6,0.56,0.51,0.5,0.45,0.45,0.4,0.39,0.39,0.32,0.26,0.25,0.25,0.22,0.21,0.18,0.18,0.15,0.11,100.01
