,AAPL,MSFT,XOM,JPM,BAC,CVX,PG,WFC,OKE,PM,KMI,KO,PEP,WMB,BX,C,USB,MO,PRU,STWD,MET,LIN,V,BATS.L,MA,NYCB,IP,AGNC,DOW,2914.T,LYB,APD,CSCO,JNJ,AMCR,INTC,TXN,AMT,SPG,FMG.AX,AVGO,IBM,CCI,WELL,PSA,PLD,CLN.SW,PFE,IRM,STX,QCOM,HPQ,VER,NLOK,ABBV,VTR,VNO,MRK,BMY,AMGN,HD,WPC,GILD,OHI,GSK.L,NKE,TGT,MCD,LOW,SBUX,GPC,CMCSA,CHG.BK,HBI,VZ,VFC,T,BKG.L,NWL,NWSA,IPG,ATVI,OMC,FOXA,NXST,LUMN,SIRI,Fidelity Revere Str Tr,VIAC,CABO,NYT,UPS,HON,UNP,RTX,GE,CAT,MMM,LMT,ETN,WM,ITW,NOC,EMR,GD,PCAR,1.HK,J36.SI,ACS.MC,OGN,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,CHG.BK,Fidelity Securities Lending Cash Central Fund,SUM
07/09/2021,4.63,4.44,2.51,2.42,2.22,2.17,2.12,2.06,1.98,1.95,1.93,1.9,1.85,1.82,1.75,1.66,1.65,1.65,1.55,1.54,1.51,1.48,1.48,1.35,1.31,1.23,1.22,1.22,1.22,1.21,1.18,1.16,1.15,1.12,1.05,1.04,1.04,1.04,0.99,0.99,0.98,0.98,0.97,0.96,0.95,0.94,0.92,0.9,0.88,0.86,0.86,0.86,0.84,0.84,0.84,0.83,0.83,0.81,0.79,0.76,0.76,0.75,0.71,0.66,0.63,0.61,0.58,0.57,0.54,0.53,0.46,0.43,0.43,0.41,0.39,0.39,0.37,0.36,0.36,0.25,0.25,0.25,0.25,0.24,0.23,0.23,0.21,0.18,0.18,0.18,0.16,0.16,0.15,0.15,0.14,0.13,0.13,0.13,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.07,0.06,0.06,0.05,0.03,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
