,Blackrock Treasury Trust Instl 62,Green Thumb Industries Swap Rec,Curaleaf Holdings Inc Swap Rec,Trulieve Cannabis Swap Rec,Cresco Labs Inc Swap Rec,Rec Ayr Wellness Inc,Terrascend Corp Swap Rec,IIPR,Harvesthealth Swap R,GRWG,Curaleaf Holdings Inc Swap Rec,Swap on Green Thumb Industries Inc,Cresco Labs Inc Swap Rec,Trulieve Cannabis Swap Rec,Columbia Care Inc Swap Rec,Planet 13 Holdings Swap Rec,4front Ventures Corp Swap Rec,Jushi Holdings Inc Swap Rec,Verano Holdings Corp Swap Rec,Planet 13 Holdings Swap Rec,Terrascend Corp Swap Rec,Recv Ayr Wellness Inc,Recv Gramf Tpco Hold Corp Swap,Recv Gramf Tpco Hold Corp Swap,Columbia Care Inc Swap Rec,Jushi Holdings Inc Swap Rec,HYFM,Acreage Holdings Sub Vtg Cl E Ord Swap Rec,C21 Investments Inc Swap Rec,Goodness Growth Holdings Inc,PW,Lowell Farms Inc-Sub Swap Rec,CWEB.TO,MERCER PARK BRAND ACQUISITION SWAP REC,RIV.TO,Rec Vapen Mj Ventures Corp Swap,Ceres Acquisition Corp Swap Rec,YCBD,Gage Growth Corp Swap Rec,GNLN,Acreage Holdings Sub Vtg Cl E Ord Swap Rec,CBD.U.TO,Cash,PAYB AYR WELLNESS INC,PLANET 13 HOLDINGS SWAP PAY,HARVESTHEALTH SWAP P,TRULIEVE CANNABIS SWAP PAY,Payb Vapen Mj Ventures Corp Swap,Swap on Green Thumb Industries Inc,C21 Investments Inc Swap Pay,Lowell Farms Inc-Sub Swap Pay,Goodness Growth Holdings Inc,Payb Gramf Tpco Hold Corp Swap,Curaleaf Holdings Inc Swap Pay,Cresco Labs Inc Swap Pay,Columbia Care Inc Swap Pay,Jushi Holdings Inc Swap Pay,Verano Holdings Corp Swap Pay,Terrascend Corp Swap Pay,4front Ventures Corp Swap Pay,Gage Growth Corp Swap Payb,Canadian Dollar,Acreage Holdings Sub Vtg Cl E Ord Swap Pay,Payb Gramf Tpco Hold Corp Swap,Jushi Holdings Inc Swap Pay,Planet 13 Holdings Swap Pay,Columbia Care Inc Swap Pay,Terrascend Corp Swap Pay,Pay Ayr Wellness Inc,Cresco Labs Inc Swap Pay,Trulieve Cannabis Swap Pay,Curaleaf Holdings Inc Swap Pay,Green Thumb Industries Swap Pay,SUM
07/09/2021,52.31,9.9,8.34,8.14,6.47,5.69,5.4,4.53,4.51,4.44,3.73,3.43,3.25,3.18,2.67,2.5,2.45,2.31,2.01,1.78,1.73,1.57,1.55,1.45,1.39,1.21,1.19,0.97,0.8,0.78,0.74,0.6,0.47,0.39,0.38,0.33,0.31,0.23,0.22,0.18,0.18,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-1.01,-1.58,-2.35,-2.55,-2.65,-5.42,-5.69,-6.51,-7.88,-8.41,-9.88,99.97
