,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust C 3.39,US Dollar,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust P 339.48,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust P 305.53,2021-08-20 SPDRu00ae S&P 500u00ae ETF Trust C 389.42,SUM
07/09/2021,111.24,0.35,0.11,-0.05,-11.65,99.99999999999999
