,AAPL,MSFT,AMZN,GOOG,FB,BRK.B,TSLA,V,NVDA,UNH,MA,PYPL,HD,DIS,ADBE,INTC,CRM,NFLX,NKE,AVGO,TMUS,COST,BMY,UNP,NEE,AMGN,SCHW,SBUX,INTU,AMT,MMM,CVS,ZM,ISRG,SQ,NOW,ABNB,BKNG,UBER,ZTS,LRCX,GILD,CCI,MRNA,FDX,CME,EQIX,SHW,SNOW,BDX,HCA,ATVI,ILMN,ICE,VMW,ADSK,ECL,TWLO,WM,BIIB,WDAY,CRWD,IDXX,DOCU,VRTX,ROKU,ALGN,TWTR,ROP,MNST,MAR,VEEV,PINS,EBAY,KMI,MTCH,DXCM,SNPS,CMG,EA,FTNT,CTAS,TDG,CTSH,CDNS,PANW,AFL,DFS,CSGP,RMD,OKTA,CMI,GLW,CHWY,PTON,CPRT,W,DDOG,XLNX,NET,CHG.BK,CHG.BK,JNJ,WMT,F,MCO,TTD,ZG,DISCA,SUM
07/09/2021,11.45,10.25,8.91,8.65,4.92,3.3,3.05,2.57,2.39,1.97,1.92,1.7,1.7,1.66,1.39,1.17,1.16,1.14,1.09,0.97,0.94,0.87,0.77,0.76,0.75,0.72,0.72,0.69,0.68,0.62,0.59,0.56,0.55,0.55,0.54,0.53,0.49,0.48,0.46,0.46,0.45,0.44,0.43,0.42,0.41,0.4,0.38,0.38,0.37,0.37,0.37,0.36,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.3,0.29,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
