,Chinese Yuan Renminbi,"China Southern Power Grid Co., Ltd 4.87%",China National Petroleum Corporation 3.58%,"China Everbright Bank Co., Ltd. 3.45%",Agricultural Development Bank of China 4.18%,China (People's Republic Of) 3.22%,China Development Bank 3.65%,TRCH,China (People's Republic Of) 2.36%,China Development Bank 3.3%,China (People's Republic Of) 2.75%,CGB 3.28 12/03/27 INBK,China (People's Republic Of) 1.99%,China (People's Republic Of) 3.29%,China (People's Republic Of) 3.39%,China (People's Republic Of) 4.08%,The Export-Import Bank of China 2.93%,TRCH,The Export-Import Bank of China 3.86%,China (People's Republic Of) 4.05%,TRCH,Cash,SUM
07/09/2021,18.2,13.19,12.92,12.9,4.93,4.23,4.04,3.89,3.76,3.04,2.88,2.28,2.12,2.07,1.89,1.63,1.58,1.46,1.35,1.26,1.02,-0.62,100.01999999999998
