,PG,PEP,VZ,LNT,KMB,K,WEC,CMS,BX,AEP,XEL,MRK,GIS,DUK,PAYX,SO,ED,ARES,LMT,KO,PM,GILD,PNW,SJM,MO,ETR,MMM,GD,EXC,CSCO,PFE,NUE,CAG,CG,PEG,ABBV,CVS,SRE,GPC,EVRG,PPL,KHC,AMGN,ADM,CPB,UPS,IBM,DTE,CME,SC,UGI,EIX,KMI,FNF,IP,WSO,TSN,PKG,CAH,NRG,STX,NTRS,BK,AVGO,WU,RE,APO,BG,IPG,WHR,NTAP,HIG,PNC,HAS,WMB,OMC,BEN,USB,STT,MET,DOW,CF,FE,PFG,IVZ,C,VST,FITB,TFC,OKE,LYB,FHN,KEY,CFG,RF,CMA,HBAN,MTB,LNC,ZION,CHG.BK,BlackRock Liquidity T-Fund Instl,DTM WI,OGN,CHG.BK,SUM
07/09/2021,1.81,1.69,1.65,1.48,1.43,1.41,1.39,1.38,1.38,1.36,1.34,1.34,1.33,1.3,1.29,1.27,1.27,1.26,1.26,1.25,1.24,1.22,1.2,1.2,1.19,1.18,1.18,1.17,1.17,1.16,1.15,1.15,1.13,1.12,1.11,1.11,1.11,1.11,1.09,1.08,1.07,1.07,1.06,1.06,1.06,1.05,1.04,0.99,0.99,0.98,0.97,0.97,0.97,0.96,0.94,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.89,0.88,0.88,0.87,0.87,0.85,0.85,0.84,0.82,0.81,0.81,0.81,0.8,0.8,0.79,0.77,0.77,0.73,0.7,0.69,0.68,0.67,0.66,0.65,0.64,0.61,0.6,0.6,0.56,0.54,0.53,0.53,0.52,0.5,0.49,0.48,0.48,0.47,0.42,0.37,0.19,0.05,0.04,100.05000000000001
