,BYD.TO,CSU.TO,RBREW.CO,6920.T,KNIN.SW,BALD B.ST,ASM.AS,ASML.AS,SPX.L,CRDA.L,EVO.ST,NIBE B.ST,GEBN.SW,EUZ.DE,SAMPO.HE,PGHN.SW,1308.HK,SOI.PA,ERF.PA,JD.L,LOGN.SW,SOON.SW,HEXA B.ST,INDT.ST,011200.KS,669.HK,SGSN.SW,KRX.IR,SIKA.SW,TEP.PA,MC.PA,DSV.CO,TD.TO,HFG.DE,KER.PA,NZYM B.CO,APT.AX,RY.TO,OTEX.TO,868.HK,STMN.SW,IP.MI,SOF.BR,INVE B.ST,035720.KS,AMP.MI,DSY.PA,DPH.L,8035.T,ATCO A.ST,BNS.TO,AFX.DE,SAF.PA,RMS.PA,FERG.L,VER.VI,SCA B.ST,TOM.OL,IHG.L,SWMA.ST,MIN.AX,VACN.SW,SGRO.L,CP.TO,KESKOB.HE,FSV.TO,ASSA B.ST,O39.SI,CLNX.MC,4403.T,ECM.L,6702.T,WSP.TO,IMCD.AS,TFII.TO,TIH.TO,EQT.ST,GNS.L,DPW.DE,OR.PA,VALMT.HE,UPM.HE,4062.T,MQG.AX,WES.AX,8001.T,THULE.ST,ROCK B.CO,III.L,EFN.TO,SLHN.SW,7951.T,IFX.DE,IFC.TO,GETI B.ST,UTG.L,INDU A.ST,CVE.TO,RMG.L,ROSE SW,-IndonesRp,Cash/Receivables/Payables,-Australia,Cash/Receivables/Payables,Cash/Receivables/Payables,Cash/Receivables/Payables,-Singapore,-HongKong,-IsraelShe,-NorwayKrn,-SwedKrona,-NewZealnd,-DenmarkKr,-SwissFran,Cash/Receivables/Payables,SUM
07/09/2021,3.03,2.87,2.83,2.56,2.47,2.43,2.37,2.32,2.17,2.03,2.01,1.92,1.83,1.83,1.76,1.68,1.66,1.59,1.59,1.49,1.39,1.35,1.34,1.31,1.24,1.22,1.17,1.16,1.13,1.07,1.0,1.0,0.98,0.96,0.9,0.89,0.88,0.85,0.85,0.83,0.83,0.82,0.79,0.78,0.76,0.75,0.71,0.7,0.7,0.69,0.68,0.67,0.66,0.66,0.66,0.66,0.65,0.64,0.63,0.62,0.61,0.61,0.61,0.6,0.6,0.6,0.6,0.59,0.58,0.58,0.57,0.57,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.5,0.5,0.47,0.11,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,100.06
