,—,—,MSFT,FB,GOOG,ACN,INTU,NOVO B.CO,1299.HK,ABBV,ORCL,INTC,TGT,OR.PA,ANTM,GS,MC.PA,MU,GILD,CI,388.HK,FDX,DPW.DE,BX,RITN.,REGN,ROG.SW,EMR,VRTX,6501.T,IDXX,ABI.BR,UBSG.SW,—,WES.AX,EBAY,HD,A,TEL,TROW,SNPS,APH,DD,ALXN,ORLY,BARC.L,CDNS,STZ,GOOGL,HPQ,CTSH,ALL,8001.T,FTNT,PAYX,YUM,ZBH,AZO,MNST,WBA,SWK,AFL,6702.T,MTD,AME,AD.AS,FERG.L,SWKS,KKR,SU.TO,EPAM,9432.T,NOKIA.HE,CBRE,CNQ.TO,CL,GMAB.CO,KR,LH,KSU,VOD.L,NUE,ODFL,HUBS,OKE,LYB,WY,6503.T,6752.T,CDW,BBY,GMG.AX,TEF.MC,NESTE.HE,CERN,PEG,VRSN,VIAC,ORA.PA,FITB,IT,DLTR,RDSA.AS,669.HK,ANET,6326.T,GRMN,DOV,EXPD,BT.A.L,QRVO,TSN,WAT,IP,W,TRMB,TSCO,HZNP,MT.AS,—,823.HK,1.HK,IMB.L,GIB.A.TO,—,7309.T,COO,IQV,16.HK,GPC,TYL,KEY,SGSN.SW,SGEN,POOL,HPE,DPZ,CRL,ALL.AX,BR,AVTR,COLO B.CO,LNG,WPL.AX,KDP,RF,HOLX,PKI,ZAL.DE,CFG,CE,3.HK,SGRO.L,1925.T,FMG.AX,LB,WMT,HEN3.DE,VICI,SSNC,AES,27.HK,PTC,2.HK,III.L,11.HK,4578.T,—,ON,RJF,TXT,EL,PUB.PA,LKQ,SJM,ABMD,FICO,BIO,MAS,5401.T,—,VMW,JBHT,FBHS,XRAY,CCK,OTEX.TO,—,BAER.SW,8002.T,PNDORA.CO,1113.HK,AAP,3407.T,WHR,BNR.DE,5020.T,J36.SI,JKHY,—,SUM
07/09/2021,55.58,17.32,2.59,1.96,1.89,1.35,1.31,1.26,1.26,1.24,1.24,1.12,1.08,1.01,0.91,0.91,0.91,0.87,0.82,0.79,0.69,0.67,0.62,0.59,0.58,0.58,0.55,0.55,0.55,0.53,0.52,0.52,0.51,0.48,0.46,0.45,0.45,0.43,0.43,0.43,0.41,0.4,0.4,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,140.43999999999997
