,New York State Dormitory Authority,Cash/Receivables/Payables,Triborough Bridge & Tunnel Authority,Battery Park City Authority,New York City Water & Sewer System,City of New York NY,Utility Debt Securitization Authority,Triborough Bridge & Tunnel Authority,New York State Urban Development Corp,New York City Transitional Finance Authority Future Tax Secu,Brooklyn Arena Local Development Corp,City of New York NY,Long Island Power Authority,New York City Water & Sewer System,New York Convention Center Development Corp,New York City Industrial Development Agency,New York State Thruway Authority,New York State Dormitory Authority,New York Liberty Development Corp,Port Authority of New York & New Jersey,New York City Transitional Finance Authority Future Tax Secu,New York City Transitional Finance Authority Future Tax Secu,Metropolitan Transportation Authority,Triborough Bridge & Tunnel Authority,New York State Dormitory Authority,Utility Debt Securitization Authority,New York City Transitional Finance Authority Future Tax Secu,New York City Water & Sewer System,New York State Urban Development Corp,City of New York NY,New York State Dormitory Authority,New York City Water & Sewer System,Metropolitan Transportation Authority,New York City Transitional Finance Authority Building Aid Re,MTA Hudson Rail Yards Trust Obligations,New York City Water & Sewer System,New York State Dormitory Authority,New York State Dormitory Authority,New York State Dormitory Authority,New York City Transitional Finance Authority Future Tax Secu,Triborough Bridge & Tunnel Authority,Triborough Bridge & Tunnel Authority,City of New York NY,New York State Environmental Facilities Corp,New York Transportation Development Corp,Battery Park City Authority,New York City Water & Sewer System,New York City Water & Sewer System,New York City Water & Sewer System,Metropolitan Transportation Authority,New York State Dormitory Authority,Port Authority of New York & New Jersey,New York City Transitional Finance Authority Building Aid Re,New York City Transitional Finance Authority Building Aid Re,New York State Thruway Authority,Metropolitan Transportation Authority,New York City Transitional Finance Authority Building Aid Re,Build NYC Resource Corp,New York State Environmental Facilities Corp,New York City Water & Sewer System,New York City Transitional Finance Authority Future Tax Secu,New York State Dormitory Authority,New York City Transitional Finance Authority Future Tax Secu,Broome County Local Development Corp,Guam Power Authority,Metropolitan Transportation Authority,Port Authority of New York & New Jersey,Port Authority of New York & New Jersey,New York State Dormitory Authority,Onondaga County Trust for Cultural Resources,New York State Dormitory Authority,New York Transportation Development Corp,City of New York NY,Dutchess County Local Development Corp,Monroe County Industrial Development Corp/NY,New York State Dormitory Authority,New York State Dormitory Authority,New York State Dormitory Authority,Hudson Yards Infrastructure Corp,New York Transportation Development Corp,SUM
07/09/2021,4.77,4.26,2.7,2.67,2.17,2.12,2.09,2.01,1.96,1.96,1.94,1.92,1.87,1.84,1.83,1.78,1.77,1.7,1.68,1.54,1.52,1.51,1.47,1.43,1.4,1.38,1.1,1.08,1.08,1.07,1.06,1.06,1.05,1.05,1.04,1.04,1.04,1.03,1.02,1.02,1.02,1.02,1.02,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.97,0.97,0.97,0.97,0.97,0.96,0.96,0.96,0.94,0.9,0.89,0.89,0.89,0.88,0.87,0.82,0.81,0.76,0.63,0.53,0.53,0.5,0.5,0.49,0.49,0.49,0.48,0.47,0.45,0.05,99.99000000000001
