,INDA,CHG.BK,EQNR.OL,TOM.OL,ADE.OL,GJF.OL,YAR.OL,DNB.OL,MOWI.OL,2609.TW,028670.KS,MOCORP.HE,MIN.AX,KESKOB.HE,STERV.HE,WRT1V.HE,UPM.HE,SAMPO.HE,TYRES.HE,ADDT B.ST,8046.TW,FORTUM.HE,VALMT.HE,BHP.AX,RXL.PA,TEP.PA,DIM.PA,SOL.JO,ASM.AS,INDT.ST,035420.KS,RIO.AX,SCA B.ST,DSY.PA,MQG.AX,JBH.AX,011200.KS,012450.KS,1229.TW,035720.KS,RDF.JO,REA.AX,CHG.BK,LR.PA,LIGHT.AS,WES.AX,INVE B.ST,HEXA B.ST,CPI.JO,IMCD.AS,TFG.JO,THULE.ST,CLS.JO,FSR.JO,ASML.AS,028050.KS,CBA.AX,BESI.AS,SEK.AX,APN.JO,2379.TW,NED.JO,NIBE B.ST,2330.TW,1907.TW,ABG.JO,005930.KS,SOI.PA,ATCO A.ST,005935.KQ,NN.AS,BALD B.ST,RMS.PA,AIR.PA,ASSA B.ST,SU.PA,MTN.JO,096770.KS,INGA.AS,ASRNL.AS,6531.TW,MC.PA,EVN.AX,3037.TW,OCI.AS,OR.PA,090430.KS,CHG.BK,2377.TW,CHG.BK,CHG.BK,CHG.BK,BCI.SN,CHG.BK,CHG.BK,CHG.BK,Us Dollars,CHG.BK,SUM
07/09/2021,10.58,5.16,1.58,1.55,1.54,1.52,1.51,1.5,1.46,1.28,1.25,1.24,1.23,1.22,1.21,1.2,1.2,1.19,1.19,1.16,1.16,1.16,1.15,1.13,1.12,1.12,1.12,1.12,1.12,1.11,1.11,1.11,1.11,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.02,1.02,0.96,0.94,0.92,0.13,0.02,0.01,0.0,0.0,0.0,-0.03,-3.5,-10.53,100.03
