,RUSS 1000 FINAN INDX SWAP,RUSS 1000 FINAN INDX SWAP,RUSS 1000 FINAN INDX SWAP,RUSS 1000 FINAN INDX SWAP,RUSS 1000 FINAN INDX SWAP,RUSS 1000 FINAN INDX SWAP,BRK.B,BANK OF NEW YORK CASH RESERVE,JPM,GOLDMAN FINL SQ TRSRY INST 506,DREYFUS GOVT CASH MGMT,BAC,WFC,C,BLK,MS,GOLDMAN FINL SQ TRSRY INST 506,GS,SCHW,DREYFUS GOVT CASH MGMT,SPGI,PNC,USB,TFC,CME,CB,MMC,ICE,BX,MCO,PGR,AON,TROW,MSCI,MET,ALL,PRU,BK,AIG,TRV,DFS,AFL,FRC,KKR,GOLDMAN FS GOVT INST,WLTW,SIVB,AJG,AMP,STT,FITB,NTRS,HIG,HBAN,NDAQ,ALLY,BR,RF,CFG,MTB,KEY,MKTX,PFG,CINF,MKL,RJF,ACGL,CBOE,NLY,BRO,FDS,SBNY,LNC,EQH,WRB,L,APO,LPLA,FNF,WAL,Y,RE,EWBC,IVZ,AIZ,ARES,GL,TW,AGNC,BEN,CMA,FHN,ORI,RNR,PBCT,RGA,CG,ATH,AFG,SEIC,ZION,JEF,CBSH,STWD,VOYA,AMG,THG,FAF,FCNCA,IBKR,BPOP,PNFP,SF,PRI,PB,OMF,SLM,NYCB,MORN,SNV,JHG,UNM,CFR,ERIE,EVR,OZK,FNB,CACC,BHF,BOH,WTM,STL,AXS,PACW,NRZ,UMPQ,WBS,WTFC,AGO,MTG,LMND,KMPR,LAZ,FHB,BOKF,SC,RKT,VIRT,CNA,UPST,MCY,TFSL,GOLDMAN FINL SQ TRSRY INST 506,GOLDMAN FINL SQ TRSRY INST 506,UWMC,GOCO,GOLDMAN FINL SQ TRSRY INS,GOLDMAN FINL SQ TRSRY INS,SUM
07/09/2021,13.62,13.43,13.08,11.65,8.56,7.78,2.75,2.52,2.44,2.3,2.18,1.6,0.95,0.74,0.67,0.66,0.65,0.64,0.59,0.55,0.53,0.42,0.4,0.39,0.39,0.38,0.38,0.35,0.35,0.32,0.3,0.28,0.24,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.19,0.19,0.18,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.14,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000001
