,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,T 1.875 02/15/51,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,United States Treasury Bonds,603866.SS,SUM
07/09/2021,3.53,3.31,3.15,3.13,3.0,2.97,2.91,2.87,2.85,2.83,2.83,2.56,2.55,2.52,2.46,2.27,2.25,2.2,2.08,2.08,2.04,2.02,2.0,1.91,1.89,1.88,1.83,1.8,1.78,1.75,1.72,1.7,1.57,1.42,1.34,1.3,1.21,1.13,1.0,0.99,0.98,0.92,0.89,0.89,0.87,0.86,0.85,0.83,0.83,0.8,0.67,0.67,0.64,0.52,0.44,0.43,0.37,0.33,0.32,0.3,0.07,-0.09,100.01999999999998
