,ISRG,NOW,6324.T,ILMN,VCRA,CGNX,KARN.SW,1590.TW,6954.T,ZBRA,IPGP,098460.KQ,6861.T,BRKS,IRBT,SSYS,DDD,6383.T,ROK,ATA.TO,HEXA B.ST,IRTC,OMCL,TER,2049.TW,NVDA,FARO,AVAV,6506.T,TECN.SW,PTC,G1A.DE,NOVT,NDSN,CDNS,MANH,6645.T,NATI,6134.T,AMBA,KRN.DE,MTLS,DSY.PA,PRSM.L,OCDO.L,ABBN.SW,6841.T,2395.TW,QCOM,6201.T,RAVN,DE,HOLI,TRMB,LAZR,RSW.L,ADSK,6481.T,JEN.DE,DUE.DE,JBT,CGCBV.HE,3443.TW,GMED,APTV,2308.TW,MCHP,TDY,SU.PA,SIE.DE,6273.T,6268.T,6436.T,KGX.DE,EKTA B.ST,6622.T,6914.T,6503.T,6104.T,002230.SZ,002747.SZ,002008.SZ,300124.SZ,300024.SZ,AGPXX,Taiwan Dollar,Israeli Shekel,Japanese Yen,Swiss Franc,Swedish Krone,British Sterling Pound,Euro,Cash,SUM
07/09/2021,1.86,1.79,1.76,1.69,1.66,1.66,1.65,1.62,1.6,1.6,1.57,1.54,1.54,1.54,1.54,1.53,1.53,1.52,1.51,1.5,1.43,1.43,1.42,1.42,1.41,1.41,1.4,1.39,1.35,1.34,1.33,1.32,1.31,1.31,1.3,1.29,1.29,1.29,1.26,1.26,1.25,1.23,1.22,1.21,1.18,1.16,1.16,1.15,1.14,1.14,1.14,1.13,1.12,1.12,1.1,1.07,1.05,1.02,1.02,1.0,0.99,0.99,0.96,0.96,0.94,0.94,0.92,0.89,0.89,0.88,0.88,0.87,0.85,0.82,0.8,0.74,0.7,0.69,0.67,0.4,0.38,0.36,0.33,0.29,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,100.02999999999999
