,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTES,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,BLK CSH FND TREASURY SL AGENCY,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY (CPI) NOTE,TREASURY NOTE (OLD),TREASURY (CPI) NOTE,TREASURY NOTE (2OLD),TREASURY (CPI) NOTE,TREASURY BOND (OTR),TREASURY (CPI) NOTE,TREASURY BOND (OLD),FUTURES USD MARGIN BALANCE,SUM
07/09/2021,8.09,7.33,6.66,6.17,4.63,4.33,4.26,3.65,3.53,3.23,3.22,3.21,3.16,3.14,2.83,2.75,2.75,2.38,2.33,2.33,1.67,1.66,1.61,1.53,1.49,1.38,1.03,0.96,0.95,0.93,0.9,0.85,0.8,0.79,0.68,0.55,0.53,0.52,0.51,0.5,0.48,0.16,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,100.64999999999999
